,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
4,Sergio Canales,Valencia,22,M(CLR),13,7,578,2,2,0,6.76,2012-13,ESP La Liga
5,David Villa,Barcelona,32,"AM(L),FW",28,17,1425,10,5,0,6.76,2012-13,ESP La Liga
6,Raúl García,Atletico,27,"M(CLR),FW",30,13,1288,5,2,1,6.76,2012-13,ESP La Liga
7,Anaitz Arbilla,Rayo Vallecano,26,D(CLR),11,8,789,0,0,0,6.75,2012-13,ESP La Liga
8,Ángel,Real Betis,32,D(R),11,8,738,1,0,0,6.75,2012-13,ESP La Liga
9,Alberto Lopo,Getafe,33,D(C),21,17,1671,1,1,1,6.75,2012-13,ESP La Liga
0,Sergio Álvarez,Celta Vigo,27,GK,2,2,180,0,0,0,6.74,2012-13,ESP La Liga
1,Kaká,Real Madrid,31,"M(CL),FW",19,12,973,3,4,0,6.74,2012-13,ESP La Liga
2,Mané,Getafe,32,D(L),13,12,1015,1,2,0,6.74,2012-13,ESP La Liga
3,Jordi Amat,Rayo Vallecano,21,"D(CL),DMC",27,26,2206,1,0,0,6.74,2012-13,ESP La Liga
4,Fernando Gago,Valencia,27,M(C),13,11,904,0,0,0,6.74,2012-13,ESP La Liga
5,José Carlos Fernández,Rayo Vallecano,26,M(LR),32,21,2118,2,1,1,6.73,2012-13,ESP La Liga
6,Juan Domínguez,Deportivo,24,M(C),24,21,1871,1,0,0,6.73,2012-13,ESP La Liga
7,Javi Varas,Celta Vigo,31,GK,35,35,3106,0,0,2,6.73,2012-13,ESP La Liga
8,Ander Iturraspe,Athletic Bilbao,24,M(C),30,27,2252,0,1,1,6.73,2012-13,ESP La Liga
9,Francisco Portillo,Malaga,23,M(CLR),27,20,1718,2,6,1,6.73,2012-13,ESP La Liga
0,Ádám Pintér,Real Zaragoza,25,"D(C),M(C)",18,16,1358,0,0,0,6.72,2012-13,ESP La Liga
1,Álex Martínez,Real Betis,23,D(L),13,11,1037,0,1,0,6.72,2012-13,ESP La Liga
2,Marc Bartra,Barcelona,22,"D(CR),DMC",8,3,394,0,0,0,6.72,2012-13,ESP La Liga
3,Fernando Navarro,Sevilla,31,D(CL),35,35,3123,0,1,0,6.72,2012-13,ESP La Liga
4,Víctor Álvarez,Espanyol,20,"D(L),M(L)",18,13,1146,0,2,0,6.72,2012-13,ESP La Liga
5,Glenn Loovens,Real Zaragoza,30,D(C),21,21,1692,0,0,1,6.72,2012-13,ESP La Liga
6,Álex López,Celta Vigo,26,M(C),33,30,2472,2,1,0,6.72,2012-13,ESP La Liga
7,Julio Baptista,Malaga,32,"AM(C),FW",14,11,917,4,0,0,6.71,2012-13,ESP La Liga
8,Youssef El Arabi,Granada,26,"AM(C),FW",31,23,1999,8,1,1,6.71,2012-13,ESP La Liga
9,Daniel Aquino,Atletico,23,FW,1,0,1,0,1,0,6.71,2012-13,ESP La Liga
0,Joel Campbell,Real Betis,21,"AM(CLR),FW",28,21,1614,2,3,1,6.71,2012-13,ESP La Liga
1,Carlos Bellvis,Celta Vigo,28,D(L),13,8,816,0,0,0,6.71,2012-13,ESP La Liga
2,Michael Krohn-Dehli,Celta Vigo,30,M(CLR),34,32,2823,1,6,2,6.70,2012-13,ESP La Liga
3,Antonio Luna,Mallorca,22,"D(L),M(L)",11,11,929,0,0,0,6.70,2012-13,ESP La Liga
4,Salva Sevilla,Real Betis,29,M(CL),17,15,1103,2,1,0,6.70,2012-13,ESP La Liga
5,Míchel,Getafe,28,M(C),17,13,1072,0,0,0,6.70,2012-13,ESP La Liga
6,Samuel,Celta Vigo,28,D(CLR),1,0,35,0,0,0,6.70,2012-13,ESP La Liga
7,Juan Cala,Sevilla,24,D(C),11,9,812,0,0,1,6.70,2012-13,ESP La Liga
8,Jon Aurtenetxe,Athletic Bilbao,22,D(CL),27,24,2031,1,3,1,6.70,2012-13,ESP La Liga
9,Eliseu,Malaga,30,"D(L),M(L)",28,25,2126,1,3,0,6.70,2012-13,ESP La Liga
0,Joan Verdú,Espanyol,30,M(CR),37,36,3115,9,3,0,6.70,2012-13,ESP La Liga
1,Roberto Jiménez,Real Zaragoza,27,GK,33,33,2970,0,0,1,6.69,2012-13,ESP La Liga
2,Andrés Palop,Sevilla,40,GK,16,15,1405,0,0,2,6.69,2012-13,ESP La Liga
3,Andoni Iraola,Athletic Bilbao,31,"D(R),M(CR)",35,34,3062,0,3,0,6.69,2012-13,ESP La Liga
4,Javi Márquez,Mallorca,27,M(C),25,19,1576,3,2,1,6.69,2012-13,ESP La Liga
5,Juan Calatayud,Mallorca,34,GK,3,3,270,0,0,0,6.69,2012-13,ESP La Liga
6,Fabri,Real Betis,26,GK,2,2,180,0,0,0,6.69,2012-13,ESP La Liga
7,José Mari,Real Zaragoza,26,DMC,24,16,1464,0,0,1,6.69,2012-13,ESP La Liga
8,Kevin Garcia Martinez,Mallorca,24,D(L),11,8,817,1,1,0,6.68,2012-13,ESP La Liga
9,Rubén García,Levante,20,"AM(CLR),FW",31,21,1853,4,3,1,6.68,2012-13,ESP La Liga
0,Juankar,Real Betis,23,"D(L),M(L)",25,21,1513,0,3,1,6.68,2012-13,ESP La Liga
1,Raúl Rodríguez,Espanyol,26,"D(CR),DMC",23,18,1686,0,0,2,6.68,2012-13,ESP La Liga
2,Kike Sola,Osasuna,27,FW,31,24,2062,9,1,1,6.68,2012-13,ESP La Liga
3,Iker Muniain,Athletic Bilbao,21,AM(CLR),33,27,2212,1,1,0,6.68,2012-13,ESP La Liga
4,Álvaro Morata,Real Madrid,21,"AM(L),FW",12,5,399,2,1,1,6.68,2012-13,ESP La Liga
5,Nikos Karámpelas,Levante,29,D(L),9,7,654,0,1,0,6.67,2012-13,ESP La Liga
6,Gorka Elustondo,Real Sociedad,26,"D(C),M(C)",8,5,440,1,0,1,6.67,2012-13,ESP La Liga
7,Chechu Dorado,Real Betis,31,D(C),7,5,496,0,0,0,6.67,2012-13,ESP La Liga
8,Silvio,Atletico,26,D(LR),1,1,75,0,0,0,6.67,2012-13,ESP La Liga
9,Emiliano Insúa,Atletico,25,"D(CL),M(L)",3,2,198,0,1,0,6.67,2012-13,ESP La Liga
0,Antonio Barragán,Valencia,26,"D(CR),M(R)",14,9,921,0,0,0,6.67,2012-13,ESP La Liga
1,Nélson,Real Betis,30,D(R),10,10,898,0,0,0,6.67,2012-13,ESP La Liga
2,Javi Chica,Real Betis,28,D(LR),22,21,1896,0,1,0,6.66,2012-13,ESP La Liga
3,Tito,Rayo Vallecano,28,D(CLR),33,31,2747,1,1,0,6.66,2012-13,ESP La Liga
4,Antonio Rukavina,Real Valladolid,29,"D(LR),M(R)",37,37,3315,1,2,0,6.66,2012-13,ESP La Liga
5,Álvaro Rubio,Real Valladolid,34,M(C),35,34,2839,0,2,0,6.66,2012-13,ESP La Liga
6,Pedro Bigas,Mallorca,23,D(CL),24,24,2062,1,1,0,6.65,2012-13,ESP La Liga
7,Víctor Rodríguez,Real Zaragoza,24,AM(CLR),33,26,2111,1,7,1,6.65,2012-13,ESP La Liga
8,Diego Castro,Getafe,31,M(CLR),34,30,2638,7,3,0,6.65,2012-13,ESP La Liga
9,Barkero,Levante,34,M(C),28,25,2184,5,1,2,6.65,2012-13,ESP La Liga
0,Antonio López,Mallorca,32,D(L),8,7,661,0,0,0,6.65,2012-13,ESP La Liga
1,Zé Castro,Deportivo,30,D(C),24,20,1787,0,0,0,6.65,2012-13,ESP La Liga
2,Anthony Annan,Osasuna,27,DMC,6,5,386,0,0,0,6.65,2012-13,ESP La Liga
3,Roque Santa Cruz,Malaga,32,FW,31,15,1605,8,2,0,6.64,2012-13,ESP La Liga
4,Jonathan Vila,Celta Vigo,27,D(C),14,10,1008,0,0,0,6.64,2012-13,ESP La Liga
5,Fabrice Olinga,Malaga,17,AM(L),2,1,77,1,0,0,6.64,2012-13,ESP La Liga
6,Damien Perquis,Real Betis,29,D(C),10,7,652,0,0,0,6.64,2012-13,ESP La Liga
7,Pape Malickou Diakhaté,Granada,29,D(C),18,17,1496,0,0,0,6.64,2012-13,ESP La Liga
8,Rubén Rochina,Real Zaragoza,22,M(CLR),15,5,633,1,0,0,6.64,2012-13,ESP La Liga
9,David Cobeño,Rayo Vallecano,31,GK,8,8,698,0,0,0,6.64,2012-13,ESP La Liga
0,Iriney,Granada,32,DMC,25,21,1788,0,0,0,6.63,2012-13,ESP La Liga
1,Liassine Cadamuro,Real Sociedad,25,D(CL),4,2,189,0,0,0,6.63,2012-13,ESP La Liga
2,Víctor Ruiz,Valencia,24,D(C),26,17,1629,0,2,0,6.63,2012-13,ESP La Liga
3,Manuel Iturra,Malaga,29,DMC,25,15,1478,0,0,0,6.63,2012-13,ESP La Liga
4,Dudu Aouate,Mallorca,36,GK,35,35,3122,0,1,0,6.62,2012-13,ESP La Liga
5,Chori Domínguez,Rayo Vallecano,32,"AM(C),FW",33,32,2723,5,5,1,6.62,2012-13,ESP La Liga
6,Juan Carlos Valerón,Deportivo,38,AM(C),33,28,2283,1,8,0,6.62,2012-13,ESP La Liga
7,Fabinho,Real Madrid,20,"D(CR),DMC",1,0,14,0,1,0,6.62,2012-13,ESP La Liga
8,Javi Guerra,Real Valladolid,31,FW,30,17,1607,8,0,1,6.62,2012-13,ESP La Liga
9,Diego Buonanotte,Malaga,25,AM(C),9,2,246,1,2,0,6.62,2012-13,ESP La Liga
0,Xavi Torres,Getafe,27,M(C),35,32,2824,0,2,0,6.62,2012-13,ESP La Liga
1,Odion Ighalo,Granada,24,"AM(C),FW",28,19,1778,4,2,0,6.62,2012-13,ESP La Liga
2,Martí,Mallorca,38,M(C),29,18,1758,1,1,0,6.62,2012-13,ESP La Liga
3,Jonathan Viera,Valencia,24,"AM(CLR),FW",17,7,760,2,3,0,6.61,2012-13,ESP La Liga
4,Cristian Rodríguez,Atletico,28,AM(CL),33,12,1329,1,1,0,6.60,2012-13,ESP La Liga
5,Emre,Atletico,33,M(C),7,4,270,0,1,1,6.60,2012-13,ESP La Liga
6,Santi Mina,Celta Vigo,18,"AM(LR),FW",1,0,31,0,0,0,6.60,2012-13,ESP La Liga
7,Nosa,Real Betis,23,M(C),16,7,574,1,1,0,6.60,2012-13,ESP La Liga
8,Sergio Ballesteros,Levante,38,D(C),26,26,2283,0,1,0,6.60,2012-13,ESP La Liga
9,Felipe Mattioni,Espanyol,25,D(R),6,4,372,0,0,0,6.60,2012-13,ESP La Liga
0,Ángel Lafita,Getafe,29,"M(CLR),FW",26,17,1701,2,0,0,6.60,2012-13,ESP La Liga
1,Roland Lamah,Osasuna,26,M(CLR),15,7,774,2,2,0,6.59,2012-13,ESP La Liga
2,Borja Gómez,Granada,25,D(C),12,12,1050,0,0,0,6.59,2012-13,ESP La Liga
3,Casto,Real Betis,31,GK,5,5,372,0,0,0,6.59,2012-13,ESP La Liga
4,Daniel Aranzubia,Deportivo,34,GK,35,35,3087,0,0,1,6.59,2012-13,ESP La Liga
5,Daniel Larsson,Real Valladolid,26,"AM(CLR),FW",18,17,1414,0,1,0,6.59,2012-13,ESP La Liga
6,Iker Casillas,Real Madrid,32,GK,19,18,1702,0,0,0,6.58,2012-13,ESP La Liga
7,Simão,Espanyol,34,M(L),26,18,1522,3,2,0,6.58,2012-13,ESP La Liga
8,Javier Saviola,Malaga,32,FW,27,19,1570,8,3,1,6.58,2012-13,ESP La Liga
9,Emilio Nsue,Mallorca,24,"D(R),M(R),FW",32,25,2162,2,3,0,6.58,2012-13,ESP La Liga
0,José Fernández,Real Zaragoza,24,D(R),11,7,702,0,1,1,6.58,2012-13,ESP La Liga
1,Xabier Castillo,Athletic Bilbao,27,D(L),7,3,297,0,0,0,6.58,2012-13,ESP La Liga
2,Alberto Botía,Sevilla,24,D(C),18,14,1358,1,0,0,6.58,2012-13,ESP La Liga
3,Pedro Ríos,Levante,32,M(R),26,16,1442,2,1,0,6.57,2012-13,ESP La Liga
4,Franco Zuculini,Real Zaragoza,23,M(CR),16,13,925,1,0,0,6.57,2012-13,ESP La Liga
5,Gabriel Torje,Granada,24,AM(CLR),34,28,2215,3,0,1,6.57,2012-13,ESP La Liga
6,Bueno,Real Valladolid,25,"AM(CL),FW",33,14,1452,5,4,1,6.57,2012-13,ESP La Liga
7,Eñaut Zubikarai,Real Sociedad,29,GK,7,7,630,0,0,0,6.57,2012-13,ESP La Liga
8,Diego Perotti,Sevilla,25,"M(CLR),FW",18,8,832,0,0,0,6.56,2012-13,ESP La Liga
9,Joan Capdevila,Espanyol,35,D(L),26,25,2256,0,0,1,6.56,2012-13,ESP La Liga
0,Alan Hutton,Mallorca,29,D(LR),17,17,1486,0,0,0,6.56,2012-13,ESP La Liga
1,Íñigo Ruíz de Galarreta,Athletic Bilbao,20,DMC,3,0,140,0,1,0,6.56,2012-13,ESP La Liga
2,Nano,Osasuna,31,D(L),14,13,1121,0,0,0,6.56,2012-13,ESP La Liga
3,José Callejón,Real Madrid,26,"M(LR),FW",30,15,1405,3,3,0,6.55,2012-13,ESP La Liga
4,Ximo Navarro,Mallorca,23,D(CLR),16,13,999,0,0,0,6.55,2012-13,ESP La Liga
5,Christian Lell,Levante,29,D(R),21,20,1774,2,0,0,6.55,2012-13,ESP La Liga
6,Raúl Fernández,Athletic Bilbao,25,GK,3,3,270,0,0,0,6.55,2012-13,ESP La Liga
7,Nabil El Zhar,Levante,27,M(CLR),31,21,1682,2,1,1,6.55,2012-13,ESP La Liga
8,Francisco Puñal,Osasuna,38,M(C),22,13,1376,1,1,0,6.54,2012-13,ESP La Liga
9,Víctor Valdés,Barcelona,31,GK,31,31,2790,0,0,0,6.54,2012-13,ESP La Liga
0,Lucas Piazón,Malaga,19,"AM(CLR),FW",11,4,450,0,2,0,6.53,2012-13,ESP La Liga
1,Álvaro Vadillo,Real Betis,19,AM(LR),14,3,498,0,2,0,6.53,2012-13,ESP La Liga
2,Kaká,Deportivo,32,D(C),6,5,434,0,0,0,6.53,2012-13,ESP La Liga
3,Lass Bangoura,Rayo Vallecano,21,M(LR),32,20,1778,3,5,1,6.53,2012-13,ESP La Liga
4,Paulo Assunção,Deportivo,33,M(C),9,7,622,0,0,0,6.53,2012-13,ESP La Liga
5,Javier Paredes,Real Zaragoza,31,D(C),21,17,1610,0,0,0,6.52,2012-13,ESP La Liga
6,Juan Bernat,Valencia,20,"D(L),M(CL)",12,6,504,0,2,0,6.52,2012-13,ESP La Liga
7,Rubén Miño,Mallorca,24,GK,1,0,28,0,0,0,6.52,2012-13,ESP La Liga
8,Sergio Sánchez,Malaga,27,D(CR),18,14,1329,0,1,0,6.52,2012-13,ESP La Liga
9,Diego Lugano,Malaga,33,D(C),11,10,927,0,1,0,6.52,2012-13,ESP La Liga
0,Alberto Perea,Rayo Vallecano,23,AM(LR),4,1,141,0,0,0,6.52,2012-13,ESP La Liga
1,Salvador Agra,Real Betis,22,"AM(CLR),FW",10,7,512,1,0,0,6.51,2012-13,ESP La Liga
2,Fabián Orellana,Granada,27,AM(CLR),17,12,1066,0,1,0,6.51,2012-13,ESP La Liga
3,Antonio Floro Flores,Granada,30,"AM(L),FW",10,5,503,1,0,1,6.51,2012-13,ESP La Liga
4,José María Movilla,Real Zaragoza,38,M(C),30,24,2108,0,3,0,6.50,2012-13,ESP La Liga
5,Alejandro Alfaro,Mallorca,27,M(R),27,13,1306,6,2,1,6.50,2012-13,ESP La Liga
6,Anderson Conceição,Mallorca,24,D(C),16,14,1241,0,0,1,6.50,2012-13,ESP La Liga
7,Ivan Obradovic,Real Zaragoza,25,D(L),1,1,73,0,0,0,6.50,2012-13,ESP La Liga
8,Mehdi Lacen,Getafe,29,M(C),20,10,925,0,0,0,6.49,2012-13,ESP La Liga
9,Roberto Torres,Osasuna,24,AM(CLR),5,1,170,1,0,0,6.49,2012-13,ESP La Liga
0,Fernando Llorente,Athletic Bilbao,28,FW,26,4,869,4,1,1,6.49,2012-13,ESP La Liga
1,Rubén Pardo,Real Sociedad,21,M(C),25,10,1079,0,4,0,6.49,2012-13,ESP La Liga
2,Juanlu,Levante,33,AM(L),25,14,1248,2,0,0,6.49,2012-13,ESP La Liga
3,Franco Vázquez,Rayo Vallecano,24,"AM(CLR),FW",18,8,752,3,0,0,6.49,2012-13,ESP La Liga
4,Fernando Tissone,Mallorca,27,M(C),15,12,1091,0,0,0,6.48,2012-13,ESP La Liga
5,João Victor,Mallorca,25,"D(C),M(CR)",7,2,274,0,0,0,6.48,2012-13,ESP La Liga
6,Raúl Baena,Espanyol,24,M(C),19,11,1008,1,1,0,6.48,2012-13,ESP La Liga
7,Eric Abidal,Barcelona,34,D(C),5,2,184,0,0,0,6.48,2012-13,ESP La Liga
8,Adrián López,Atletico,26,"M(CLR),FW",32,15,1508,3,1,0,6.47,2012-13,ESP La Liga
9,Natxo Insa,Celta Vigo,27,DMC,18,14,1144,2,0,1,6.47,2012-13,ESP La Liga
0,Diego Ifrán,Real Sociedad,26,FW,26,9,912,2,3,0,6.47,2012-13,ESP La Liga
1,Miku,Getafe,28,FW,2,2,160,0,0,0,6.46,2012-13,ESP La Liga
2,Jonás Ramalho,Athletic Bilbao,20,D(CR),6,4,347,0,0,0,6.45,2012-13,ESP La Liga
3,Mario Bermejo,Celta Vigo,35,AM(C),33,16,1610,5,0,1,6.45,2012-13,ESP La Liga
4,Michaël Pereira,Mallorca,26,M(LR),25,17,1438,1,0,0,6.45,2012-13,ESP La Liga
5,José Nunes,Mallorca,36,D(C),23,21,1969,0,0,0,6.45,2012-13,ESP La Liga
6,Nelson Haedo Valdez,Valencia,30,"AM(R),FW",28,6,752,6,0,0,6.44,2012-13,ESP La Liga
7,Diego Buonanotte,Granada,25,AM(C),15,4,587,1,1,0,6.43,2012-13,ESP La Liga
8,Andrija Delibasic,Rayo Vallecano,32,FW,32,11,1250,6,1,0,6.43,2012-13,ESP La Liga
9,Samuele Longo,Espanyol,21,FW,18,11,999,3,0,0,6.43,2012-13,ESP La Liga
0,Pablo Alcolea,Real Zaragoza,24,GK,2,1,101,0,0,0,6.43,2012-13,ESP La Liga
1,Lassana Diarra,Real Madrid,28,M(C),2,2,121,0,0,0,6.43,2012-13,ESP La Liga
2,Rui Fonte,Espanyol,23,"M(R),FW",10,5,488,0,0,0,6.42,2012-13,ESP La Liga
3,Lluis Sastre,Real Valladolid,27,DMC,29,13,1373,1,0,0,6.42,2012-13,ESP La Liga
4,Robert Acquafresca,Levante,26,FW,13,12,954,3,0,0,6.41,2012-13,ESP La Liga
5,Jesús Vázquez,Deportivo,33,M(CLR),5,2,174,0,0,0,6.41,2012-13,ESP La Liga
6,Ayoze Díaz,Deportivo,31,D(L),14,11,1002,0,0,0,6.41,2012-13,ESP La Liga
7,Fabián Orellana,Celta Vigo,27,AM(CLR),14,7,691,0,3,0,6.40,2012-13,ESP La Liga
8,Kader,Atletico,22,D(CLR),1,0,16,0,0,0,6.40,2012-13,ESP La Liga
9,Fausto Tienza,Real Betis,24,M(C),1,0,4,0,0,0,6.40,2012-13,ESP La Liga
0,Sergio Rodríguez,Real Betis,21,M(CLR),1,0,12,0,0,0,6.40,2012-13,ESP La Liga
1,Unai García,Osasuna,21,D(C),1,1,90,0,0,0,6.40,2012-13,ESP La Liga
2,Rodri,Real Zaragoza,23,"AM(C),FW",12,8,640,2,0,0,6.40,2012-13,ESP La Liga
3,Park Chu-Young,Celta Vigo,28,FW,22,8,746,3,0,0,6.39,2012-13,ESP La Liga
4,Dani Estrada,Real Sociedad,27,D(R),19,10,968,0,0,0,6.39,2012-13,ESP La Liga
5,Enrique De Lucas,Celta Vigo,35,M(CLR),24,6,718,3,0,0,6.39,2012-13,ESP La Liga
6,Jonathan Pereira,Real Betis,26,FW,6,1,247,0,1,0,6.38,2012-13,ESP La Liga
7,Duda,Malaga,33,M(CLR),17,3,524,0,1,0,6.38,2012-13,ESP La Liga
8,Echaide,Osasuna,26,D(CLR),1,1,60,0,0,0,6.38,2012-13,ESP La Liga
9,Isma López,Athletic Bilbao,23,"D(L),M(L)",8,6,481,0,0,0,6.38,2012-13,ESP La Liga
0,Jonathan dos Santos,Barcelona,23,M(CR),3,0,59,0,0,0,6.37,2012-13,ESP La Liga
1,Paco Alcácer,Getafe,20,"AM(R),FW",20,6,682,3,1,0,6.37,2012-13,ESP La Liga
2,Óliver Torres,Atletico,19,M(CLR),8,0,171,0,0,0,6.37,2012-13,ESP La Liga
3,Javier Baraja,Real Valladolid,33,M(C),12,3,334,1,0,0,6.36,2012-13,ESP La Liga
4,Romaric,Real Zaragoza,30,"D(C),M(C)",12,7,473,0,1,0,6.35,2012-13,ESP La Liga
5,Rodri,Rayo Vallecano,29,DMC,4,3,214,0,0,0,6.35,2012-13,ESP La Liga
6,Nono,Real Betis,20,DMC,15,4,586,0,0,0,6.35,2012-13,ESP La Liga
7,Brayan Angulo,Granada,24,D(L),15,4,569,1,0,0,6.35,2012-13,ESP La Liga
8,Nino,Osasuna,33,AM(C),25,17,1613,3,1,0,6.34,2012-13,ESP La Liga
9,Evaldo,Deportivo,31,D(L),15,14,1209,0,1,0,6.34,2012-13,ESP La Liga
0,Cote,Real Sociedad,24,D(L),11,2,236,0,0,0,6.34,2012-13,ESP La Liga
1,Javier Arizmendi,Mallorca,29,M(CLR),21,5,800,2,1,0,6.34,2012-13,ESP La Liga
2,Juanma Ortiz,Granada,31,"D(CR),M(CR)",22,5,800,0,2,0,6.34,2012-13,ESP La Liga
3,Hedwiges Maduro,Sevilla,28,DMC,26,16,1316,0,0,0,6.34,2012-13,ESP La Liga
4,Bryan Rabello,Sevilla,19,M(CLR),3,0,104,0,0,0,6.33,2012-13,ESP La Liga
5,Manuel Onwu,Osasuna,26,FW,6,0,131,1,1,0,6.33,2012-13,ESP La Liga
6,Diogo Salomão,Deportivo,25,AM(LR),14,2,427,2,0,0,6.33,2012-13,ESP La Liga
7,Alejandro Pozuelo,Real Betis,22,"M(CLR),FW",11,4,429,1,0,0,6.32,2012-13,ESP La Liga
8,Adrián González,Rayo Vallecano,25,M(CL),21,8,793,0,1,0,6.32,2012-13,ESP La Liga
9,Hugo Fraile,Getafe,26,M(CLR),3,0,71,0,0,0,6.32,2012-13,ESP La Liga
0,Sergi Roberto,Barcelona,21,"D(R),M(CR)",1,0,9,0,0,0,6.32,2012-13,ESP La Liga
1,Nélson Oliveira,Deportivo,22,FW,30,2,842,4,0,0,6.32,2012-13,ESP La Liga
