,Player,Season,Age,Position,Team,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Competition
4,Boubacar Fofana,2017-18,29,DMC,Moreirense,11,8,619,0,0,0,6.13,POR Primeira Liga
5,Rui Pedro,2017-18,20,FW,Boavista,19,4,500,1,0,0,6.13,POR Primeira Liga
6,Joseph Amoah,2017-18,24,DMC,Vitoria de Guimaraes,1,0,35,0,0,0,6.12,POR Primeira Liga
7,Wagner,2017-18,31,"AM(CLR),FW",Tondela,7,2,297,0,0,0,6.12,POR Primeira Liga
8,Aylton Boa Morte,2017-18,25,AM(LR),Estoril,10,4,360,0,1,0,6.11,POR Primeira Liga
9,André Clóvis,2017-18,21,FW,Portimonense,1,0,9,0,0,0,6.10,POR Primeira Liga
0,Pedro Neto,2017-18,18,"AM(CLR),FW",Braga,1,0,7,0,0,0,6.10,POR Primeira Liga
1,Radosav Petrovic,2017-18,29,M(C),Sporting,5,2,220,0,0,0,6.10,POR Primeira Liga
2,Matheus Índio,2017-18,22,AM(CR),Estoril,11,3,459,0,0,0,6.09,POR Primeira Liga
3,Chidera Ezeh,2017-18,21,FW,Portimonense,2,0,7,0,0,0,6.09,POR Primeira Liga
4,Cristiano Gomes,2017-18,24,M(CLR),Maritimo,1,1,90,0,0,0,6.09,POR Primeira Liga
5,Mateusz Zachara,2017-18,28,FW,Tondela,4,1,112,0,0,0,6.08,POR Primeira Liga
6,Anastasios Karamanos,2017-18,28,FW,Feirense,12,3,327,0,0,0,6.08,POR Primeira Liga
7,Yazalde,2017-18,30,FW,Rio Ave,2,0,44,0,0,0,6.08,POR Primeira Liga
8,Allef,2017-18,24,FW,Vitoria de Setubal,5,0,46,0,0,0,6.07,POR Primeira Liga
9,João Palhinha,2017-18,23,DMC,Sporting,2,0,16,0,0,0,6.06,POR Primeira Liga
0,Hêndrio,2017-18,24,FW,Pacos de Ferreira,5,0,52,0,0,0,6.05,POR Primeira Liga
1,Gonçalo Brandão,2017-18,32,D(C),Estoril,4,4,360,0,0,0,6.05,POR Primeira Liga
2,Viktor Lundberg,2017-18,27,FW,Maritimo,3,1,112,0,0,0,6.04,POR Primeira Liga
3,Gabrielzinho,2017-18,22,AM(LR),Rio Ave,11,1,214,0,0,0,6.04,POR Primeira Liga
4,Matheus Reis,2017-18,23,"D(CL),M(L)",Moreirense,2,0,14,0,0,0,6.04,POR Primeira Liga
5,André Pereira,2017-18,23,"AM(L),FW",Porto,1,0,3,0,0,0,6.03,POR Primeira Liga
6,Miguel Rosa,2017-18,30,AM(LR),B-SAD,5,0,91,0,0,0,6.03,POR Primeira Liga
7,Welthon,2017-18,26,FW,Vitoria de Guimaraes,6,1,120,0,0,0,6.02,POR Primeira Liga
8,Majeed Waris,2017-18,27,"AM(LR),FW",Porto,5,1,127,0,0,0,6.02,POR Primeira Liga
9,Gabriel Barbosa,2017-18,22,"AM(LR),FW",Benfica,1,0,13,0,0,0,6.02,POR Primeira Liga
0,Gustavo Tocantins,2017-18,23,FW,Estoril,2,1,47,0,0,0,6.02,POR Primeira Liga
1,Josué Sá,2017-18,26,"D(C),DMC",Vitoria de Guimaraes,3,3,239,0,0,0,6.01,POR Primeira Liga
2,Simão Pipo,2017-18,19,FW,Tondela,1,0,3,0,0,0,6.01,POR Primeira Liga
3,Harramiz,2017-18,28,FW,Tondela,2,0,28,0,0,0,6.01,POR Primeira Liga
4,Júnior Pius,2017-18,23,D(C),Tondela,3,2,168,0,0,0,6.00,POR Primeira Liga
5,Vasco Costa,2017-18,27,FW,Vitoria de Setubal,5,0,41,0,0,0,6.00,POR Primeira Liga
6,Gustavo Ermel,2017-18,23,AM(R),Feirense,2,0,11,0,0,0,6.00,POR Primeira Liga
7,Inacio,2017-18,22,D(CLR),Portimonense,1,0,1,0,0,0,6.00,POR Primeira Liga
8,João Tavares,2017-18,20,M(CLR),Feirense,2,0,3,0,0,0,6.00,POR Primeira Liga
9,Kódjo Kassé Alphonse,2017-18,25,M(CLR),Feirense,2,0,2,0,0,0,6.00,POR Primeira Liga
0,Luís Henrique,2017-18,20,FW,Feirense,4,0,42,0,0,0,6.00,POR Primeira Liga
1,Ricardo Ryller,2017-18,24,DMC,Braga,1,0,4,0,0,0,6.00,POR Primeira Liga
2,Theo Ryuki,2017-18,23,M(CLR),Portimonense,2,0,7,0,0,0,6.00,POR Primeira Liga
3,Ricardo Fernandes,2017-18,24,GK,B-SAD,1,0,8,0,0,0,5.99,POR Primeira Liga
4,Ricardo Clarke,2017-18,26,FW,Boavista,3,0,25,0,0,0,5.98,POR Primeira Liga
5,Kiko,2017-18,21,M(CLR),Vitoria de Guimaraes,6,1,207,0,0,0,5.98,POR Primeira Liga
6,Jesús Hernández,2017-18,26,FW,B-SAD,5,3,269,0,0,0,5.97,POR Primeira Liga
7,Bruno Leite,2017-18,26,M(CLR),Pacos de Ferreira,2,0,40,0,0,0,5.96,POR Primeira Liga
8,Yannick Djaló,2017-18,32,AM(CLR),Vitoria de Setubal,2,0,32,0,0,0,5.96,POR Primeira Liga
9,Stanley Awurum,2017-18,28,FW,Portimonense,3,0,11,0,0,0,5.94,POR Primeira Liga
0,Fahd Moufi,2017-18,22,"D(R),M(R)",Tondela,2,2,80,0,0,0,5.94,POR Primeira Liga
1,Zé Manuel,2017-18,28,"AM(LR),FW",Feirense,4,1,86,0,0,0,5.93,POR Primeira Liga
2,Frédéric Maciel,2017-18,24,M(CLR),Moreirense,4,1,98,0,0,0,5.89,POR Primeira Liga
3,David Texeira,2017-18,27,FW,Vitoria de Guimaraes,2,2,156,0,0,0,5.85,POR Primeira Liga
4,Artur Moraes,2017-18,37,GK,Aves,1,0,42,0,0,0,5.82,POR Primeira Liga
5,Carlinhos,2017-18,24,M(CR),Estoril,1,1,74,0,0,0,5.67,POR Primeira Liga
6,Xande Silva,2017-18,21,FW,Vitoria de Guimaraes,1,0,12,0,0,0,5.65,POR Primeira Liga
7,Luis Felipe,2017-18,27,D(R),Vitoria de Setubal,1,0,1,0,0,0,5.41,POR Primeira Liga
8,Yordan Osorio,2017-18,24,D(C),Porto,1,1,72,0,0,0,5.13,POR Primeira Liga
0,Bruno Fernandes,2018-19,25,M(CLR),Sporting,33,33,2942,20,13,9,7.83,POR Primeira Liga
1,Rafa,2018-19,26,"AM(CLR),FW",Benfica,26,21,1919,17,2,8,7.73,POR Primeira Liga
2,Pizzi,2018-19,30,M(CLR),Benfica,34,34,2797,13,18,5,7.66,POR Primeira Liga
3,Éder Militão,2018-19,21,D(CR),Porto,29,29,2600,3,1,7,7.63,POR Primeira Liga
4,João Félix,2018-19,20,"AM(CL),FW",Benfica,26,21,1736,15,7,0,7.52,POR Primeira Liga
5,Alex Telles,2018-19,27,"D(L),M(L)",Porto,33,33,2920,4,8,4,7.51,POR Primeira Liga
6,Alejandro Grimaldo,2018-19,24,"D(L),M(L)",Benfica,34,34,3052,4,12,0,7.50,POR Primeira Liga
7,Assis,2018-19,30,GK,Boavista,1,1,90,0,0,0,7.48,POR Primeira Liga
8,Haris Seferovic,2018-19,27,"AM(LR),FW",Benfica,29,20,1969,23,5,4,7.47,POR Primeira Liga
9,André Almeida,2018-19,29,"D(CLR),DMC",Benfica,33,33,2916,2,11,2,7.37,POR Primeira Liga
0,Florentino,2018-19,20,DMC,Benfica,11,9,840,1,0,0,7.36,POR Primeira Liga
1,Gabriel Pires,2018-19,26,"M(C),FW",Benfica,17,14,1253,0,1,1,7.33,POR Primeira Liga
2,Pepe,2018-19,36,D(C),Porto,13,13,1018,2,0,2,7.32,POR Primeira Liga
3,Marcos Acuña,2018-19,28,"D(CL),M(CL)",Sporting,30,30,2580,1,9,2,7.32,POR Primeira Liga
4,Gustavo Sauer,2018-19,26,M(CLR),Boavista,10,10,888,1,1,1,7.31,POR Primeira Liga
5,Nani,2018-19,33,"M(CLR),FW",Sporting,18,16,1353,7,4,2,7.31,POR Primeira Liga
6,Ferro,2018-19,22,D(C),Benfica,13,13,1144,2,0,1,7.30,POR Primeira Liga
7,Bas Dost,2018-19,30,FW,Sporting,22,18,1586,15,0,4,7.28,POR Primeira Liga
8,Yacine Brahimi,2018-19,29,M(CLR),Porto,32,27,2328,10,2,1,7.27,POR Primeira Liga
9,Felipe,2018-19,30,D(C),Porto,31,31,2766,1,2,3,7.26,POR Primeira Liga
0,Jesús Corona,2018-19,27,"D(R),M(CLR),FW",Porto,34,26,2352,3,9,3,7.25,POR Primeira Liga
1,Shoya Nakajima,2018-19,25,AM(CLR),Portimonense,13,13,1168,5,5,3,7.25,POR Primeira Liga
2,Dyego Sousa,2018-19,30,FW,Braga,33,28,2407,15,5,6,7.25,POR Primeira Liga
3,Nuno Santos,2018-19,24,M(CLR),Rio Ave,8,6,594,3,1,1,7.23,POR Primeira Liga
4,Andreas Samaris,2018-19,30,"D(C),DMC",Benfica,19,17,1414,2,3,1,7.22,POR Primeira Liga
5,Tiquinho Soares,2018-19,28,FW,Porto,28,24,2062,15,3,3,7.21,POR Primeira Liga
6,Raúl Silva,2018-19,30,D(C),Braga,15,15,1306,1,0,2,7.21,POR Primeira Liga
7,Héctor Herrera,2018-19,29,M(C),Porto,33,29,2679,6,0,1,7.20,POR Primeira Liga
8,Luiz Phellype,2018-19,26,FW,Sporting,14,9,836,8,1,1,7.20,POR Primeira Liga
9,Gonçalo Tavares,2018-19,22,D(CLR),B-SAD,1,1,81,0,0,0,7.19,POR Primeira Liga
0,Rodrigo Soares,2018-19,27,"D(LR),M(R)",Aves,33,33,2902,4,6,1,7.18,POR Primeira Liga
1,Arthur Henrique,2018-19,20,D(CLR),Nacional,2,2,153,0,0,0,7.17,POR Primeira Liga
2,Diogo Leite,2018-19,20,D(C),Porto,3,3,270,1,0,0,7.16,POR Primeira Liga
3,Marcão,2018-19,23,D(C),Chaves,17,17,1530,2,0,2,7.16,POR Primeira Liga
4,Danilo Pereira,2018-19,28,"D(C),DMC",Porto,26,24,2106,2,1,0,7.15,POR Primeira Liga
5,Mama Baldé,2018-19,24,"D(R),M(CLR),FW",Aves,28,26,2276,8,1,4,7.15,POR Primeira Liga
6,Aloisio Neto,2018-19,22,D(CLR),Maritimo,2,1,167,0,0,0,7.15,POR Primeira Liga
7,Mamadou Loum,2018-19,23,DMC,Moreirense,17,17,1481,3,0,1,7.14,POR Primeira Liga
8,Moussa Marega,2018-19,28,"AM(LR),FW",Porto,29,28,2495,11,7,2,7.13,POR Primeira Liga
9,Dodô,2018-19,21,D(R),Vitoria de Guimaraes,9,8,756,1,1,0,7.12,POR Primeira Liga
0,Neris,2018-19,27,D(C),Boavista,32,32,2826,1,1,1,7.12,POR Primeira Liga
1,Nuno Sequeira,2018-19,29,"D(CL),M(L)",Braga,29,28,2568,0,4,1,7.12,POR Primeira Liga
2,Jackson Martínez,2018-19,33,FW,Portimonense,27,25,2234,9,1,3,7.11,POR Primeira Liga
3,Fredy Ribeiro,2018-19,29,"M(CLR),FW",B-SAD,18,17,1499,6,3,4,7.11,POR Primeira Liga
4,Tozé,2018-19,27,"AM(CLR),FW",Vitoria de Guimaraes,31,30,2608,9,2,3,7.10,POR Primeira Liga
5,Jorge Fellipe,2018-19,31,D(C),Aves,19,19,1642,2,0,3,7.09,POR Primeira Liga
6,Jeremy Mathieu,2018-19,36,D(CL),Sporting,24,24,2143,3,0,0,7.08,POR Primeira Liga
7,Chiquinho,2018-19,24,"AM(C),FW",Moreirense,34,32,2875,8,7,3,7.07,POR Primeira Liga
8,Jardel,2018-19,33,D(C),Benfica,19,19,1607,2,0,1,7.07,POR Primeira Liga
9,Djavan,2018-19,32,D(L),Chaves,23,22,1963,0,3,2,7.06,POR Primeira Liga
0,Sérgio Oliveira,2018-19,27,DMC,Porto,8,5,480,1,1,0,7.06,POR Primeira Liga
1,Otávio,2018-19,24,"AM(CLR),FW",Porto,28,19,1662,3,6,2,7.06,POR Primeira Liga
2,Rúben Lima,2018-19,30,"D(CL),M(L)",Moreirense,20,20,1749,0,1,0,7.06,POR Primeira Liga
3,Lumor Agbenyenu,2018-19,23,"D(L),M(L)",Sporting,1,1,90,0,0,0,7.06,POR Primeira Liga
4,Yordan Osorio,2018-19,25,D(C),Vitoria de Guimaraes,27,27,2430,2,1,2,7.05,POR Primeira Liga
5,Pablo Santos,2018-19,27,D(C),Braga,20,19,1681,2,0,2,7.05,POR Primeira Liga
6,Davidson,2018-19,28,"AM(LR),FW",Vitoria de Guimaraes,34,30,2632,8,6,3,7.05,POR Primeira Liga
7,Galeno,2018-19,22,M(LR),Rio Ave,27,23,2132,5,5,2,7.04,POR Primeira Liga
8,Sebastián Coates,2018-19,29,D(C),Sporting,31,31,2790,1,0,1,7.04,POR Primeira Liga
9,Reinildo,2018-19,25,"D(CL),M(L)",B-SAD,16,14,1220,0,0,1,7.04,POR Primeira Liga
0,Miguel Silva,2018-19,24,GK,Vitoria de Guimaraes,11,11,990,0,0,0,7.03,POR Primeira Liga
1,Dele Alampasu,2018-19,23,GK,Feirense,1,1,90,0,0,0,7.03,POR Primeira Liga
2,Raphinha,2018-19,23,"AM(LR),FW",Sporting,24,16,1512,4,1,2,7.01,POR Primeira Liga
3,Luquinhas,2018-19,23,AM(CLR),Aves,17,16,1401,0,3,1,7.01,POR Primeira Liga
4,Marcelo Goiano,2018-19,32,D(LR),Braga,29,29,2452,1,1,1,7.01,POR Primeira Liga
5,André André,2018-19,30,M(C),Vitoria de Guimaraes,16,16,1342,6,1,0,7.01,POR Primeira Liga
6,Zainadine Júnior,2018-19,31,D(C),Maritimo,31,31,2790,1,3,2,7.01,POR Primeira Liga
7,Charles,2018-19,25,GK,Maritimo,21,21,1890,0,0,3,6.99,POR Primeira Liga
8,João Aurélio,2018-19,31,"D(R),DMC",Moreirense,21,21,1860,2,5,1,6.98,POR Primeira Liga
9,Aílton,2018-19,24,D(L),Braga,2,2,111,0,0,0,6.98,POR Primeira Liga
0,Wilson Eduardo,2018-19,29,"AM(LR),FW",Braga,32,24,2144,12,2,1,6.97,POR Primeira Liga
1,Diogo Viana,2018-19,29,"D(R),M(R)",B-SAD,30,26,2319,1,6,3,6.96,POR Primeira Liga
2,David Simão,2018-19,29,DMC,Boavista,13,13,1170,1,0,0,6.96,POR Primeira Liga
3,Paulo Vítor,2018-19,31,GK,Rio Ave,1,1,90,0,0,0,6.96,POR Primeira Liga
4,Rúben Dias,2018-19,22,D(C),Benfica,32,32,2868,3,1,1,6.96,POR Primeira Liga
5,Kaio,2018-19,24,"D(C),DMC",Santa Clara,22,15,1262,0,0,3,6.95,POR Primeira Liga
6,Bracali,2018-19,38,GK,Boavista,12,12,1080,0,0,0,6.95,POR Primeira Liga
7,Rodrigo Battaglia,2018-19,28,M(C),Sporting,8,8,660,0,0,0,6.94,POR Primeira Liga
8,Jonas,2018-19,35,"AM(CLR),FW",Benfica,22,10,1021,11,1,2,6.93,POR Primeira Liga
9,Douglas,2018-19,36,GK,Vitoria de Guimaraes,23,23,2070,0,0,1,6.93,POR Primeira Liga
0,Helton Leite,2018-19,29,GK,Boavista,21,21,1890,0,0,3,6.93,POR Primeira Liga
1,João Palhinha,2018-19,24,DMC,Braga,23,17,1477,2,2,0,6.92,POR Primeira Liga
2,Mauro Cerqueira,2018-19,27,D(L),Nacional,10,10,900,0,0,0,6.92,POR Primeira Liga
3,Nildo Petrolina,2018-19,33,"D(L),M(LR)",Aves,12,9,833,2,2,0,6.92,POR Primeira Liga
4,Diego Galo,2018-19,36,D(C),Aves,22,22,1980,1,0,1,6.91,POR Primeira Liga
5,João Lopes,2018-19,23,GK,Santa Clara,3,3,270,0,0,0,6.91,POR Primeira Liga
6,Tomané,2018-19,27,FW,Tondela,31,30,2717,12,6,4,6.91,POR Primeira Liga
7,Mattheus Oliveira,2018-19,25,M(CL),Vitoria de Guimaraes,23,19,1564,3,2,0,6.91,POR Primeira Liga
8,Jubal,2018-19,26,D(C),Boavista,13,9,869,0,1,0,6.90,POR Primeira Liga
9,Fábio Pacheco,2018-19,31,"D(C),DMC",Moreirense,27,24,1963,0,0,2,6.90,POR Primeira Liga
0,Vincent Sasso,2018-19,28,D(C),B-SAD,29,29,2577,3,0,3,6.90,POR Primeira Liga
1,Edson,2018-19,28,"D(R),M(LR)",Feirense,24,23,2085,0,2,0,6.88,POR Primeira Liga
2,Vincent Aboubakar,2018-19,27,"AM(R),FW",Porto,8,6,459,4,1,1,6.88,POR Primeira Liga
3,Pedro Henrique,2018-19,27,D(C),Vitoria de Guimaraes,32,32,2868,2,0,3,6.88,POR Primeira Liga
4,Patrick,2018-19,28,D(R),Santa Clara,32,32,2717,0,5,0,6.88,POR Primeira Liga
5,Wilson Manafá,2018-19,25,D(LR),Porto,14,8,851,1,0,0,6.88,POR Primeira Liga
6,Tiago Silva,2018-19,26,"M(CL),FW",Feirense,29,29,2596,3,5,2,6.88,POR Primeira Liga
7,Rafa Soares,2018-19,24,D(L),Vitoria de Guimaraes,27,27,2283,0,4,1,6.87,POR Primeira Liga
8,Yusupha Njie,2018-19,25,"AM(CL),FW",Boavista,11,8,697,4,0,1,6.87,POR Primeira Liga
9,Luther Singh,2018-19,22,AM(LR),Chaves,17,15,1374,2,0,2,6.87,POR Primeira Liga
0,Tiago Ilori,2018-19,26,D(C),Sporting,6,4,405,0,0,0,6.87,POR Primeira Liga
1,João Talocha,2018-19,30,"D(L),M(L)",Boavista,31,31,2790,2,1,1,6.87,POR Primeira Liga
2,César Martins,2018-19,27,D(C),Santa Clara,30,28,2554,2,0,3,6.87,POR Primeira Liga
3,Frédéric Mendy,2018-19,31,"AM(L),FW",Vitoria de Setubal,28,23,2040,4,3,5,6.86,POR Primeira Liga
4,Marius Mouandilmadji,2018-19,21,FW,Porto,1,0,9,1,0,0,6.86,POR Primeira Liga
5,João Afonso,2018-19,29,D(C),Vitoria de Guimaraes,5,5,450,0,1,0,6.86,POR Primeira Liga
6,Eduardo Salvio,2018-19,29,M(CR),Benfica,14,7,658,2,2,1,6.86,POR Primeira Liga
7,Murilo Souza,2018-19,25,M(LR),Braga,13,8,842,3,0,0,6.86,POR Primeira Liga
8,Rúben Semedo,2018-19,25,D(C),Rio Ave,14,14,1260,2,0,1,6.86,POR Primeira Liga
9,Frederico Venâncio,2018-19,26,D(C),Vitoria de Guimaraes,5,4,369,0,0,0,6.85,POR Primeira Liga
0,Bruno Viana,2018-19,24,D(C),Braga,32,32,2880,0,1,0,6.85,POR Primeira Liga
1,Fábio Cardoso,2018-19,25,D(C),Santa Clara,30,30,2646,5,1,1,6.85,POR Primeira Liga
2,Fransérgio,2018-19,29,"M(C),FW",Braga,26,20,1918,2,3,1,6.85,POR Primeira Liga
3,Falaye Sacko,2018-19,24,"D(CR),M(R)",Vitoria de Guimaraes,28,27,2428,0,2,0,6.85,POR Primeira Liga
4,Nuno Pinto,2018-19,33,D(L),Vitoria de Setubal,11,10,866,0,2,0,6.85,POR Primeira Liga
5,Carlos Vinícius,2018-19,24,FW,Rio Ave,14,13,1143,8,0,2,6.85,POR Primeira Liga
6,Antonio Briseño,2018-19,25,D(C),Feirense,34,34,3060,2,0,3,6.85,POR Primeira Liga
7,Wendel,2018-19,22,M(CL),Sporting,21,20,1651,1,1,0,6.85,POR Primeira Liga
8,Luís Silva,2018-19,20,D(CLR),B-SAD,2,1,101,0,0,0,6.85,POR Primeira Liga
9,Ewerton,2018-19,27,M(C),Portimonense,15,13,1191,1,3,0,6.84,POR Primeira Liga
0,Mikel Agu,2018-19,26,DMC,Vitoria de Setubal,18,17,1511,1,1,0,6.83,POR Primeira Liga
1,Ljubomir Fejsa,2018-19,31,DMC,Benfica,18,17,1441,0,0,0,6.83,POR Primeira Liga
2,Paulinho,2018-19,25,AM(CR),Portimonense,28,24,2110,6,0,1,6.83,POR Primeira Liga
3,Fábio Coentrão,2018-19,31,"D(L),M(LR)",Rio Ave,21,20,1791,0,4,1,6.83,POR Primeira Liga
4,Claudemir,2018-19,31,DMC,Braga,30,27,2455,2,4,1,6.83,POR Primeira Liga
5,Philipe Sampaio,2018-19,25,D(C),Feirense,10,8,722,1,0,0,6.83,POR Primeira Liga
6,Lionn,2018-19,30,D(R),Chaves,12,12,980,0,2,0,6.83,POR Primeira Liga
7,Bebeto,2018-19,30,"D(R),M(R)",Maritimo,22,20,1802,0,1,0,6.82,POR Primeira Liga
8,Eber Bessa,2018-19,27,M(CLR),Vitoria de Setubal,31,27,2381,2,6,1,6.82,POR Primeira Liga
9,Kalindi,2018-19,26,D(R),Nacional,28,27,2443,1,2,3,6.81,POR Primeira Liga
0,Nemanja Gudelj,2018-19,28,"D(C),M(C)",Sporting,27,26,2256,1,1,0,6.81,POR Primeira Liga
1,Alhassan Wakaso,2018-19,28,DMC,Vitoria de Guimaraes,30,30,2615,2,0,0,6.81,POR Primeira Liga
2,Shuichi Gonda,2018-19,30,GK,Portimonense,1,1,90,0,0,0,6.81,POR Primeira Liga
3,Raphael Silva,2018-19,27,D(C),Boavista,13,11,1073,0,0,1,6.81,POR Primeira Liga
4,Muriel,2018-19,32,GK,B-SAD,32,32,2812,0,0,4,6.81,POR Primeira Liga
5,Babanco,2018-19,34,"D(L),DMC",Feirense,23,21,1743,2,3,1,6.81,POR Primeira Liga
6,Dener,2018-19,27,"M(CR),FW",Portimonense,25,19,1776,3,2,2,6.81,POR Primeira Liga
7,Rafik Halliche,2018-19,33,D(C),Moreirense,22,21,1873,1,0,2,6.81,POR Primeira Liga
8,Gastón Campi,2018-19,28,D(CL),Chaves,16,16,1440,2,0,3,6.80,POR Primeira Liga
9,Pedro Sá,2018-19,26,DMC,Portimonense,32,32,2692,0,1,0,6.80,POR Primeira Liga
0,Quentin Beunardeau,2018-19,25,GK,Aves,26,26,2340,0,0,1,6.80,POR Primeira Liga
1,Franco Cervi,2018-19,25,AM(CL),Benfica,20,13,1033,4,2,2,6.80,POR Primeira Liga
2,Ícaro,2018-19,30,D(C),Tondela,15,13,1146,1,0,0,6.80,POR Primeira Liga
3,Mika,2018-19,28,GK,B-SAD,2,2,180,0,0,0,6.80,POR Primeira Liga
4,Ricardo Horta,2018-19,25,"AM(CLR),FW",Braga,34,27,2184,8,3,1,6.79,POR Primeira Liga
5,Vasco Fernandes,2018-19,33,D(CLR),Vitoria de Setubal,33,33,2970,1,0,1,6.79,POR Primeira Liga
6,Osama Rashid,2018-19,28,DMC,Santa Clara,25,23,2014,7,2,2,6.79,POR Primeira Liga
7,Dankler,2018-19,27,D(CR),Vitoria de Setubal,17,17,1530,0,0,0,6.79,POR Primeira Liga
8,Jadson,2018-19,28,D(C),Portimonense,21,21,1775,2,0,1,6.79,POR Primeira Liga
9,Fábio China,2018-19,27,"D(L),M(L)",Maritimo,23,23,2061,0,1,0,6.79,POR Primeira Liga
0,Licá,2018-19,31,"AM(CLR),FW",B-SAD,34,33,2837,11,3,1,6.79,POR Primeira Liga
1,Fernando Andrade,2018-19,27,"AM(LR),FW",Santa Clara,13,12,1116,4,2,3,6.79,POR Primeira Liga
2,Wilson Manafá,2018-19,25,D(LR),Portimonense,15,15,1306,2,3,1,6.78,POR Primeira Liga
3,Alexandre Guedes,2018-19,25,FW,Vitoria de Guimaraes,29,25,2115,6,3,2,6.78,POR Primeira Liga
4,Gonçalo Silva,2018-19,28,D(CR),B-SAD,32,31,2792,0,2,0,6.78,POR Primeira Liga
5,Romain Salin,2018-19,35,GK,Sporting,9,8,761,0,0,1,6.77,POR Primeira Liga
6,Ronan,2018-19,24,FW,Rio Ave,9,3,345,3,1,0,6.77,POR Primeira Liga
7,Giorgi Makaridze,2018-19,29,GK,Vitoria de Setubal,11,11,990,0,0,0,6.77,POR Primeira Liga
8,Vitor Costa,2018-19,25,"D(L),M(L)",Aves,25,24,2089,1,1,1,6.77,POR Primeira Liga
9,Nélson Monte,2018-19,24,D(CR),Rio Ave,13,11,996,0,0,1,6.77,POR Primeira Liga
0,Óliver Torres,2018-19,25,M(CLR),Porto,25,13,1252,2,1,1,6.77,POR Primeira Liga
1,Stefan Ristovski,2018-19,27,"D(CR),M(R)",Sporting,23,22,1932,0,3,0,6.77,POR Primeira Liga
2,Nikola Maras,2018-19,24,D(C),Chaves,28,28,2484,4,1,1,6.77,POR Primeira Liga
3,Tabata,2018-19,22,AM(CLR),Portimonense,31,25,2172,3,4,1,6.76,POR Primeira Liga
4,Rafael Costa,2018-19,28,M(C),Boavista,30,21,2034,2,4,0,6.76,POR Primeira Liga
5,Maxi Pereira,2018-19,35,D(R),Porto,18,14,1186,0,2,0,6.76,POR Primeira Liga
6,Edgar Costa,2018-19,32,"AM(CLR),FW",Maritimo,26,18,1590,4,3,2,6.76,POR Primeira Liga
7,Mateus,2018-19,35,AM(LR),Boavista,30,22,2018,5,1,3,6.76,POR Primeira Liga
8,Felipe,2018-19,32,D(C),Nacional,14,13,1215,0,0,0,6.75,POR Primeira Liga
9,Arsénio,2018-19,30,M(LR),Moreirense,30,27,2316,4,5,1,6.75,POR Primeira Liga
0,Nanú,2018-19,25,"D(R),M(LR)",Maritimo,15,14,1270,0,2,0,6.75,POR Primeira Liga
1,Edu Machado,2018-19,29,D(R),Boavista,19,18,1638,0,2,0,6.75,POR Primeira Liga
2,Odysseas Vlachodimos,2018-19,25,GK,Benfica,34,34,3055,0,0,0,6.74,POR Primeira Liga
3,António Xavier,2018-19,27,AM(LR),Tondela,32,29,2435,3,6,2,6.74,POR Primeira Liga
4,Joãozinho,2018-19,30,D(L),Tondela,34,34,3060,0,1,0,6.73,POR Primeira Liga
5,Gelson Dala,2018-19,23,"AM(CL),FW",Rio Ave,19,13,1095,5,3,1,6.73,POR Primeira Liga
6,Nuno Coelho,2018-19,32,"D(C),DMC",B-SAD,24,23,1910,1,0,0,6.73,POR Primeira Liga
7,Bueno,2018-19,31,"AM(CL),FW",Boavista,15,10,892,2,4,0,6.72,POR Primeira Liga
8,Germán Conti,2018-19,25,D(C),Benfica,4,2,267,0,0,0,6.72,POR Primeira Liga
9,Idris,2018-19,35,DMC,Boavista,18,16,1302,0,0,0,6.72,POR Primeira Liga
0,René,2018-19,27,"D(C),DMC",Maritimo,12,12,1005,0,0,0,6.72,POR Primeira Liga
1,Carlos Ponck,2018-19,25,D(C),Aves,32,31,2734,2,0,0,6.71,POR Primeira Liga
2,Iago Santos,2018-19,27,D(C),Moreirense,16,15,1339,0,0,0,6.71,POR Primeira Liga
3,Jhonder Cádiz,2018-19,24,FW,Vitoria de Setubal,31,23,2229,9,1,2,6.71,POR Primeira Liga
4,Nuno Campos,2018-19,26,D(LR),Nacional,25,24,2158,0,0,0,6.70,POR Primeira Liga
5,Ivanildo Fernandes,2018-19,23,D(C),Moreirense,24,21,1815,1,0,1,6.70,POR Primeira Liga
6,Nadjack,2018-19,25,D(R),Rio Ave,24,24,2082,0,1,1,6.70,POR Primeira Liga
7,Henrique Almeida,2018-19,28,"AM(LR),FW",B-SAD,15,10,909,5,0,2,6.70,POR Primeira Liga
8,Diogo Figueiras,2018-19,29,"D(LR),M(R)",Braga,3,2,185,0,1,0,6.70,POR Primeira Liga
9,Ricardo Esgaio,2018-19,26,"D(R),M(R)",Braga,25,23,1997,0,4,1,6.70,POR Primeira Liga
0,Eduardo Henrique,2018-19,24,M(C),B-SAD,24,19,1759,1,2,0,6.70,POR Primeira Liga
1,Guilherme Schettine,2018-19,24,FW,Santa Clara,18,14,1324,7,1,1,6.70,POR Primeira Liga
2,Douglas Grolli,2018-19,30,D(C),Maritimo,13,13,1048,0,0,0,6.70,POR Primeira Liga
3,Luis Martins,2018-19,27,"D(L),M(L)",Chaves,15,12,1080,1,0,0,6.70,POR Primeira Liga
4,Vaná,2018-19,28,GK,Porto,3,3,270,0,0,0,6.69,POR Primeira Liga
5,Defendi,2018-19,33,D(C),Aves,11,11,966,2,1,0,6.69,POR Primeira Liga
