,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
1,Rubio Rubín,FC Utrecht,20,"AM(C),FW",10,2,266,0,1,0,6.29,2015-16,NED Eredivisie
2,Nathan Kabasele,De Graafschap,22,FW,21,10,1065,3,1,0,6.29,2015-16,NED Eredivisie
3,Gustavo Hebling,PEC Zwolle,20,DMC,8,3,246,0,1,0,6.27,2015-16,NED Eredivisie
4,Tarik Kada,Heracles,20,M(CLR),4,2,167,0,0,0,6.27,2015-16,NED Eredivisie
5,Colin Kazim-Richards,Feyenoord,30,"AM(R),FW",11,4,412,1,0,0,6.27,2015-16,NED Eredivisie
6,Tom Hiariej,Cambuur,28,"D(R),DMC",10,5,534,0,0,0,6.26,2015-16,NED Eredivisie
7,Kevin Vermeulen,Excelsior,26,AM(C),23,3,522,2,1,0,6.25,2015-16,NED Eredivisie
8,Florian Jozefzoon,PSV Eindhoven,25,AM(LR),9,1,179,1,0,0,6.25,2015-16,NED Eredivisie
9,Mohamed Rayhi,NEC Nijmegen,22,"AM(CL),FW",16,4,372,0,0,0,6.24,2015-16,NED Eredivisie
0,Bart Biemans,Roda,28,D(C),1,1,90,0,0,0,6.24,2015-16,NED Eredivisie
1,Cedric Badjeck,Excelsior,21,FW,1,0,12,0,0,0,6.24,2015-16,NED Eredivisie
2,Zhang Yuning,Vitesse,20,FW,8,1,149,2,0,0,6.24,2015-16,NED Eredivisie
3,Danilo Pantic,Vitesse,20,AM(L),6,0,95,0,0,0,6.23,2015-16,NED Eredivisie
4,Torgeir Børven,Twente,25,FW,4,0,93,0,0,0,6.23,2015-16,NED Eredivisie
5,Kristoffer Peterson,FC Utrecht,22,AM(CLR),7,1,180,0,0,0,6.23,2015-16,NED Eredivisie
6,Dean Koolhof,De Graafschap,22,AM(C),13,5,451,0,0,0,6.21,2015-16,NED Eredivisie
7,Mark Bruintjes,PEC Zwolle,20,D(CLR),1,0,1,0,0,0,6.21,2015-16,NED Eredivisie
8,Mohammed Osman,Vitesse,23,DMC,1,0,9,0,0,0,6.21,2015-16,NED Eredivisie
9,Joey Sleegers,NEC Nijmegen,22,FW,18,10,988,0,0,0,6.21,2015-16,NED Eredivisie
0,Jordan Botaka,Excelsior,23,"D(R),M(R),FW",4,2,178,0,0,0,6.20,2015-16,NED Eredivisie
1,Alexander Bannink,De Graafschap,26,AM(CR),12,11,980,1,0,0,6.20,2015-16,NED Eredivisie
2,Alessio Da Cruz,Twente,19,"AM(CLR),FW",3,1,131,0,0,0,6.20,2015-16,NED Eredivisie
3,Robert Braber,Willem II,34,AM(C),25,2,484,0,0,0,6.20,2015-16,NED Eredivisie
4,Nigel Robertha,Feyenoord,18,FW,1,0,19,0,0,0,6.20,2015-16,NED Eredivisie
5,Tom Overtoom,Excelsior,26,M(CLR),2,0,19,0,0,0,6.20,2015-16,NED Eredivisie
6,Shadrach Eghan,Twente,22,AM(C),4,1,145,0,1,0,6.19,2015-16,NED Eredivisie
7,Joël Drommel,Twente,20,GK,12,11,1049,0,0,0,6.19,2015-16,NED Eredivisie
8,Oskar Zawada,Twente,20,FW,11,4,397,0,0,0,6.18,2015-16,NED Eredivisie
9,Mihai Alexandru Roman,NEC Nijmegen,24,FW,13,2,428,1,0,0,6.18,2015-16,NED Eredivisie
0,Michiel Hemmen,Excelsior,29,FW,4,0,35,0,0,0,6.18,2015-16,NED Eredivisie
1,Tim Linthorst,De Graafschap,22,D(C),5,5,399,0,0,0,6.16,2015-16,NED Eredivisie
2,Giovanni Korte,ADO Den Haag,23,"AM(LR),FW",17,4,428,0,2,0,6.16,2015-16,NED Eredivisie
3,Yannick Cortie,FC Utrecht,23,D(CLR),2,0,40,0,0,0,6.15,2015-16,NED Eredivisie
4,Thijs Bouma,De Graafschap,24,D(CLR),6,4,364,0,0,0,6.15,2015-16,NED Eredivisie
5,Jordy de Wijs,PSV Eindhoven,22,D(C),1,0,1,0,0,0,6.15,2015-16,NED Eredivisie
6,Rigino Cicilia,Roda,22,FW,2,0,31,0,0,0,6.15,2015-16,NED Eredivisie
7,Hector Hevel,ADO Den Haag,20,M(C),3,1,67,0,0,0,6.15,2015-16,NED Eredivisie
8,Abdelmalek El Hasnaoui,PEC Zwolle,22,M(CLR),13,5,479,0,1,0,6.15,2015-16,NED Eredivisie
9,Mitchel Paulissen,Roda,23,"AM(CLR),FW",15,7,623,0,1,0,6.14,2015-16,NED Eredivisie
0,Jay-Roy Grot,NEC Nijmegen,18,"AM(LR),FW",10,2,273,0,0,0,6.14,2015-16,NED Eredivisie
1,Daniel De Silva,Roda,19,M(CLR),8,1,228,0,0,0,6.14,2015-16,NED Eredivisie
2,Jens van Son,Roda,29,M(CLR),11,2,332,0,0,0,6.14,2015-16,NED Eredivisie
3,Luka Zahovic,SC Heerenveen,21,FW,6,0,121,0,0,0,6.13,2015-16,NED Eredivisie
4,Boban Lazic,PEC Zwolle,22,FW,5,0,64,0,0,0,6.13,2015-16,NED Eredivisie
5,Piotr Parzyszek,De Graafschap,23,FW,9,0,145,2,0,0,6.12,2015-16,NED Eredivisie
6,Tim Hölscher,Twente,21,M(C),17,5,579,0,0,0,6.11,2015-16,NED Eredivisie
7,Yoëll van Nieff,Excelsior,23,"D(CL),DMC",5,3,207,0,0,0,6.11,2015-16,NED Eredivisie
8,Tarik Kada,SC Heerenveen,20,M(CLR),2,0,69,0,0,0,6.11,2015-16,NED Eredivisie
9,Boy de Jong,PEC Zwolle,22,GK,2,1,147,0,0,0,6.10,2015-16,NED Eredivisie
0,Issa Kallon,FC Utrecht,21,AM(L),1,0,16,0,0,0,6.10,2015-16,NED Eredivisie
1,Jeffrey Leiwakabessy,NEC Nijmegen,35,D(L),5,1,111,0,0,0,6.10,2015-16,NED Eredivisie
2,Gervane Kastaneer,ADO Den Haag,20,"AM(LR),FW",5,0,41,0,0,0,6.10,2015-16,NED Eredivisie
3,Harm Zeinstra,Cambuur,27,GK,9,7,621,0,0,0,6.09,2015-16,NED Eredivisie
4,Thomas Oude Kotte,Vitesse,20,D(C),2,1,91,0,0,0,6.09,2015-16,NED Eredivisie
5,Andy Kawaya,Willem II,20,FW,8,1,215,0,0,0,6.09,2015-16,NED Eredivisie
6,Cihat Çelik,NEC Nijmegen,21,M(CLR),4,0,29,0,0,0,6.08,2015-16,NED Eredivisie
7,Erik Quekel,De Graafschap,29,FW,8,7,510,0,0,0,6.07,2015-16,NED Eredivisie
8,Steven Bergwijn,PSV Eindhoven,19,"AM(CLR),FW",5,0,80,0,0,0,6.06,2015-16,NED Eredivisie
9,Sebastian Steblecki,Cambuur,24,M(CLR),2,0,73,0,0,0,6.06,2015-16,NED Eredivisie
0,Achille Vaarnold,AZ Alkmaar,20,FW,1,1,72,0,0,0,6.06,2015-16,NED Eredivisie
1,John Heitinga,Ajax,33,D(C),2,0,40,0,0,0,6.06,2015-16,NED Eredivisie
2,Keziah Veendorp,FC Groningen,19,"D(CR),DMC",1,0,11,0,0,0,6.05,2015-16,NED Eredivisie
3,Rai Vloet,PSV Eindhoven,21,"AM(C),FW",1,0,8,0,0,0,6.05,2015-16,NED Eredivisie
4,Younes Namli,SC Heerenveen,22,M(CLR),3,0,53,0,0,0,6.05,2015-16,NED Eredivisie
5,Dario Tanda,PEC Zwolle,22,M(CLR),3,0,12,0,0,0,6.04,2015-16,NED Eredivisie
6,Elvis Manu,Feyenoord,23,"AM(L),FW",1,0,3,0,0,0,6.04,2015-16,NED Eredivisie
7,Mikael Dyrestam,NEC Nijmegen,25,D(CR),2,0,5,0,0,0,6.04,2015-16,NED Eredivisie
8,Sjoerd Ars,NEC Nijmegen,32,FW,2,2,121,0,0,0,6.04,2015-16,NED Eredivisie
9,Robert Mühren,AZ Alkmaar,27,"AM(C),FW",18,1,337,1,1,0,6.04,2015-16,NED Eredivisie
0,Boris Rasevic,PEC Zwolle,21,M(CLR),1,0,1,0,0,0,6.03,2015-16,NED Eredivisie
1,Jari Schuurman,Feyenoord,19,M(CLR),1,0,3,0,0,0,6.03,2015-16,NED Eredivisie
2,Justin Mathieu,Willem II,20,M(CLR),4,0,71,0,0,0,6.02,2015-16,NED Eredivisie
3,Tom Menting,De Graafschap,22,M(CLR),6,0,80,0,0,0,6.01,2015-16,NED Eredivisie
4,Sam Lundholm,NEC Nijmegen,22,M(CLR),9,0,178,0,0,0,6.01,2015-16,NED Eredivisie
5,Menno Heerkes,Heracles,23,M(CLR),3,1,84,0,0,0,6.00,2015-16,NED Eredivisie
6,Mitchell van Bergen,Vitesse,17,"AM(LR),FW",1,0,4,0,0,0,6.00,2015-16,NED Eredivisie
7,Tim Blättler,Roda,22,FW,2,0,24,0,0,0,6.00,2015-16,NED Eredivisie
8,Valmir Berisha,Cambuur,20,FW,6,1,184,0,0,0,5.99,2015-16,NED Eredivisie
9,Asumah Abubakar,Willem II,19,FW,1,0,6,0,0,0,5.98,2015-16,NED Eredivisie
0,Brian Jacobs,Roda,21,M(CLR),1,0,9,0,0,0,5.98,2015-16,NED Eredivisie
1,Sander Thomas,PEC Zwolle,19,M(CLR),3,0,32,0,0,0,5.97,2015-16,NED Eredivisie
2,Kyle Ebecilio,ADO Den Haag,22,DMC,6,1,159,0,0,0,5.93,2015-16,NED Eredivisie
3,Rai Vloet,Cambuur,21,"AM(C),FW",8,3,344,0,0,0,5.93,2015-16,NED Eredivisie
4,Samet Bulut,PEC Zwolle,20,FW,1,0,13,0,0,0,5.92,2015-16,NED Eredivisie
5,Jordy Vleugels,Willem II,20,M(CLR),1,0,6,0,0,0,5.91,2015-16,NED Eredivisie
6,Uros Djurdjevic,Vitesse,22,FW,1,0,8,0,0,0,5.89,2015-16,NED Eredivisie
7,Tarik Evre,PEC Zwolle,20,D(CLR),1,0,26,0,0,0,5.83,2015-16,NED Eredivisie
8,Dominik Masek,Cambuur,21,M(CLR),2,1,106,0,0,0,5.82,2015-16,NED Eredivisie
9,Vincent Schmidt,Twente,21,D(CLR),1,0,12,0,0,0,5.77,2015-16,NED Eredivisie
0,Omar El Baad,Cambuur,20,D(CLR),1,1,46,0,0,0,5.76,2015-16,NED Eredivisie
1,Darren Rosheuvel,FC Utrecht,22,M(CLR),1,1,46,0,0,0,5.67,2015-16,NED Eredivisie
2,Jordy Buijs,SC Heerenveen,28,"D(C),DMC",3,2,136,0,0,0,5.39,2015-16,NED Eredivisie
0,Hakim Ziyech,Ajax,24,M(CLR),28,28,2404,7,11,6,7.82,2016-17,NED Eredivisie
1,Andrés Guardado,PSV Eindhoven,31,"D(L),M(CL)",27,27,2273,2,9,1,7.73,2016-17,NED Eredivisie
2,Lasse Schöne,Ajax,31,M(CLR),27,26,2216,7,4,3,7.73,2016-17,NED Eredivisie
3,Renze Fij,Heracles,25,GK,1,0,67,0,0,0,7.71,2016-17,NED Eredivisie
4,Nicolai Jørgensen,Feyenoord,26,FW,32,32,2698,21,11,6,7.70,2016-17,NED Eredivisie
5,Joël Veltman,Ajax,25,"D(CR),M(R)",30,30,2694,0,3,1,7.70,2016-17,NED Eredivisie
6,Eljero Elia,Feyenoord,30,"AM(LR),FW",24,21,1707,9,8,5,7.69,2016-17,NED Eredivisie
7,Nemanja Gudelj,Ajax,26,"D(C),M(C)",6,5,459,2,1,1,7.62,2016-17,NED Eredivisie
8,David Neres,Ajax,20,AM(CLR),8,5,498,3,1,1,7.60,2016-17,NED Eredivisie
9,Hakim Ziyech,Twente,24,M(CLR),4,4,360,2,1,1,7.60,2016-17,NED Eredivisie
0,Eric Botteghin,Feyenoord,30,D(C),34,34,3060,4,1,3,7.59,2016-17,NED Eredivisie
1,Marco van Ginkel,PSV Eindhoven,25,M(C),15,15,1288,7,3,2,7.53,2016-17,NED Eredivisie
2,Bertrand Traoré,Ajax,22,"AM(R),FW",24,22,1797,9,0,3,7.49,2016-17,NED Eredivisie
3,Sam Larsson,SC Heerenveen,24,"AM(CL),FW",33,31,2650,9,12,8,7.48,2016-17,NED Eredivisie
4,Tonny Vilhena,Feyenoord,23,"D(L),M(CL)",29,29,2610,4,1,2,7.47,2016-17,NED Eredivisie
5,Luuk de Jong,PSV Eindhoven,27,"AM(C),FW",32,31,2759,8,7,5,7.45,2016-17,NED Eredivisie
6,Sébastien Haller,FC Utrecht,23,FW,36,36,3224,15,5,8,7.45,2016-17,NED Eredivisie
7,Amin Younes,Ajax,24,AM(CL),29,28,2371,3,6,4,7.43,2016-17,NED Eredivisie
8,Yassin Ayoub,FC Utrecht,23,M(C),36,35,3114,5,6,7,7.43,2016-17,NED Eredivisie
9,Kasper Dolberg,Ajax,20,FW,29,26,2158,16,6,5,7.41,2016-17,NED Eredivisie
0,Alireza Jahanbakhsh,AZ Alkmaar,24,AM(CLR),30,26,2277,11,8,4,7.41,2016-17,NED Eredivisie
1,Karim El Ahmadi,Feyenoord,32,DMC,30,30,2653,5,1,0,7.38,2016-17,NED Eredivisie
2,Steven Berghuis,Feyenoord,26,"AM(CR),FW",30,25,2110,7,5,1,7.38,2016-17,NED Eredivisie
3,Jens Toornstra,Feyenoord,28,M(CLR),34,31,2801,14,9,4,7.37,2016-17,NED Eredivisie
4,Santiago Arias,PSV Eindhoven,26,D(R),28,28,2509,1,2,2,7.37,2016-17,NED Eredivisie
5,Enes Ünal,Twente,20,FW,32,31,2729,18,3,5,7.36,2016-17,NED Eredivisie
6,Davy Pröpper,PSV Eindhoven,26,M(C),34,33,2891,6,7,3,7.35,2016-17,NED Eredivisie
7,Davy Klaassen,Ajax,24,M(CL),33,33,2851,14,9,1,7.35,2016-17,NED Eredivisie
8,Daley Sinkgraven,Ajax,22,"D(L),M(CL)",24,21,1791,1,5,1,7.34,2016-17,NED Eredivisie
9,Remko Pasveer,PSV Eindhoven,34,GK,3,3,270,0,0,0,7.34,2016-17,NED Eredivisie
0,Django Warmerdam,PEC Zwolle,22,"D(L),M(CL)",26,23,2140,4,5,4,7.33,2016-17,NED Eredivisie
1,Mateusz Klich,Twente,27,M(C),29,29,2603,6,4,2,7.33,2016-17,NED Eredivisie
2,Davinson Sánchez,Ajax,21,D(C),32,32,2764,6,2,0,7.31,2016-17,NED Eredivisie
3,Konstantinos Lamprou,Willem II,26,GK,34,34,3060,0,0,7,7.29,2016-17,NED Eredivisie
4,Obbi Oularé,Willem II,22,FW,11,10,840,3,2,1,7.27,2016-17,NED Eredivisie
5,Stijn Wuytens,AZ Alkmaar,28,"D(C),DMC",33,33,2948,1,4,0,7.24,2016-17,NED Eredivisie
6,Iliass Bel Hassani,Heracles,25,"AM(CLR),FW",4,4,356,1,0,0,7.23,2016-17,NED Eredivisie
7,Guram Kashia,Vitesse,30,D(C),34,34,3016,1,1,1,7.23,2016-17,NED Eredivisie
8,Jan-Arie van der Heijden,Feyenoord,29,D(C),31,29,2601,2,5,0,7.22,2016-17,NED Eredivisie
9,Terence Kongolo,Feyenoord,23,D(CL),23,22,1824,1,2,1,7.21,2016-17,NED Eredivisie
0,Nick Viergever,Ajax,28,"D(CL),DMC",29,27,2456,2,2,1,7.21,2016-17,NED Eredivisie
1,Ridgeciano Haps,AZ Alkmaar,24,"D(L),M(L)",33,33,2914,0,2,2,7.19,2016-17,NED Eredivisie
2,Ricky van Wolfswinkel,Vitesse,28,FW,32,32,2764,20,5,3,7.19,2016-17,NED Eredivisie
3,Héctor Moreno,PSV Eindhoven,29,D(CL),32,32,2831,7,2,3,7.19,2016-17,NED Eredivisie
4,Justin Kluivert,Ajax,18,AM(LR),14,7,786,2,4,1,7.18,2016-17,NED Eredivisie
5,Dirk Kuyt,Feyenoord,37,"M(CLR),FW",31,27,2258,12,4,3,7.17,2016-17,NED Eredivisie
6,Gastón Pereiro,PSV Eindhoven,22,"AM(CLR),FW",30,26,2167,10,2,1,7.15,2016-17,NED Eredivisie
7,Joost van Aken,SC Heerenveen,23,D(CL),26,26,2317,1,0,2,7.14,2016-17,NED Eredivisie
8,Kristoffer Peterson,Heracles,23,AM(CLR),15,13,1132,4,1,1,7.13,2016-17,NED Eredivisie
9,Mimoun Mahi,FC Groningen,23,"AM(CLR),FW",32,30,2570,17,3,3,7.13,2016-17,NED Eredivisie
0,Markus Henriksen,AZ Alkmaar,25,M(C),3,3,198,2,0,0,7.10,2016-17,NED Eredivisie
1,Benjamin van Leer,Roda,25,GK,34,34,3060,0,0,5,7.10,2016-17,NED Eredivisie
2,Nicolas Isimat-Mirin,PSV Eindhoven,26,D(C),28,27,2450,2,0,0,7.10,2016-17,NED Eredivisie
3,Calvin Stengs,AZ Alkmaar,19,AM(CR),5,3,312,2,1,0,7.09,2016-17,NED Eredivisie
4,Jetro Willems,PSV Eindhoven,23,"D(L),DMC,M(L)",25,24,2003,2,2,1,7.09,2016-17,NED Eredivisie
5,Christian Kum,Roda,32,D(CLR),31,30,2672,3,1,3,7.09,2016-17,NED Eredivisie
6,Marvelous Nakamba,Vitesse,23,DMC,31,31,2781,1,1,2,7.08,2016-17,NED Eredivisie
7,Willem Janssen,FC Utrecht,31,"D(C),M(C)",36,35,3107,3,1,4,7.08,2016-17,NED Eredivisie
8,Michael Verrips,Sparta Rotterdam,21,GK,1,1,90,0,0,0,7.08,2016-17,NED Eredivisie
9,Bart Ramselaar,FC Utrecht,21,AM(CL),2,2,163,1,0,0,7.07,2016-17,NED Eredivisie
0,Jeroen van der Lely,Twente,21,D(LR),27,25,2199,0,0,2,7.06,2016-17,NED Eredivisie
1,Sofyan Amrabat,FC Utrecht,21,DMC,34,32,2823,1,5,2,7.06,2016-17,NED Eredivisie
2,Samuel Armenteros,Heracles,27,"AM(R),FW",29,28,2511,19,1,3,7.05,2016-17,NED Eredivisie
3,Rick Karsdorp,Feyenoord,22,"D(R),M(R)",30,29,2541,1,4,0,7.05,2016-17,NED Eredivisie
4,Milot Rashica,Vitesse,21,"AM(CLR),FW",33,31,2542,2,10,1,7.04,2016-17,NED Eredivisie
5,Milan Massop,Excelsior,24,D(L),15,13,1206,1,0,0,7.03,2016-17,NED Eredivisie
6,Stijn Schaars,SC Heerenveen,34,DMC,22,19,1738,1,0,1,7.03,2016-17,NED Eredivisie
7,Joshua Brenet,PSV Eindhoven,23,"D(LR),M(R)",20,13,1263,1,2,1,7.03,2016-17,NED Eredivisie
8,Hidde ter Avest,Twente,20,"D(R),M(R)",31,31,2753,1,0,2,7.03,2016-17,NED Eredivisie
9,Kasper Larsen,FC Groningen,24,D(C),22,22,1923,0,1,0,7.03,2016-17,NED Eredivisie
0,Jordy de Wijs,Excelsior,23,D(C),15,15,1298,0,0,2,7.02,2016-17,NED Eredivisie
1,Sean Klaiber,FC Utrecht,23,"D(R),M(CR)",14,10,970,0,2,1,7.02,2016-17,NED Eredivisie
2,Robin Gosens,Heracles,23,"D(L),M(CL)",28,27,2330,2,4,1,7.02,2016-17,NED Eredivisie
3,Brandley Kuwas,Heracles,25,"AM(CR),FW",33,27,2402,6,6,3,7.00,2016-17,NED Eredivisie
4,Frenkie de Jong,Ajax,20,"D(C),DMC",4,1,149,1,0,0,6.99,2016-17,NED Eredivisie
5,Robin van der Meer,FC Utrecht,22,D(L),19,18,1545,0,0,0,6.99,2016-17,NED Eredivisie
6,Wout Weghorst,AZ Alkmaar,25,FW,33,27,2419,17,3,4,6.98,2016-17,NED Eredivisie
7,Katuku Tshimanga,Willem II,29,D(CL),22,21,1711,0,1,0,6.98,2016-17,NED Eredivisie
8,Samir Memisevic,FC Groningen,24,"D(C),DMC",26,21,1940,0,1,2,6.98,2016-17,NED Eredivisie
9,Kamohelo Mokotjo,Twente,26,DMC,33,32,2831,1,2,1,6.98,2016-17,NED Eredivisie
0,Derrick Luckassen,AZ Alkmaar,22,"D(CR),DMC",35,35,3084,3,0,2,6.97,2016-17,NED Eredivisie
1,Dario Dumic,NEC Nijmegen,25,D(C),34,34,3060,4,4,4,6.97,2016-17,NED Eredivisie
2,Hans Hateboer,FC Groningen,24,"D(R),M(R)",19,19,1710,1,4,1,6.97,2016-17,NED Eredivisie
3,Stefan Thesker,Twente,26,"D(CL),DMC",29,28,2431,0,2,0,6.97,2016-17,NED Eredivisie
4,Kevin Conboy,FC Utrecht,30,"D(L),DMC",17,14,1236,1,1,0,6.97,2016-17,NED Eredivisie
5,Jairo Riedewald,Ajax,21,"D(CL),DMC",16,11,1092,0,0,0,6.97,2016-17,NED Eredivisie
6,Lewis Baker,Vitesse,22,M(C),33,33,2908,10,2,3,6.96,2016-17,NED Eredivisie
7,Ryan Sanusi,Sparta Rotterdam,26,DMC,21,19,1682,1,1,1,6.96,2016-17,NED Eredivisie
8,Roy Kortsmit,Sparta Rotterdam,25,GK,33,33,2970,0,0,3,6.95,2016-17,NED Eredivisie
9,Reza Ghoochannejhad,SC Heerenveen,30,"AM(CR),FW",35,35,3014,20,3,0,6.95,2016-17,NED Eredivisie
0,Matthijs de Ligt,Ajax,18,D(C),11,6,565,2,0,0,6.95,2016-17,NED Eredivisie
1,Miquel Nelom,Feyenoord,27,D(L),17,12,1194,0,1,0,6.95,2016-17,NED Eredivisie
2,Vako,Vitesse,24,"AM(CLR),FW",3,2,161,1,0,0,6.95,2016-17,NED Eredivisie
3,Yoëll van Nieff,FC Groningen,24,"D(CL),DMC",23,18,1632,0,1,1,6.95,2016-17,NED Eredivisie
4,Sergio Padt,FC Groningen,27,GK,36,36,3240,0,0,4,6.94,2016-17,NED Eredivisie
5,Bersant Celina,Twente,21,"AM(CLR),FW",27,26,2158,5,4,2,6.94,2016-17,NED Eredivisie
6,Jurgen Mattheij,Excelsior,24,D(C),31,31,2662,3,1,3,6.94,2016-17,NED Eredivisie
7,Ryan Koolwijk,Excelsior,32,M(C),32,28,2349,2,2,2,6.93,2016-17,NED Eredivisie
8,Jeremiah St. Juste,SC Heerenveen,21,"D(CR),DMC",28,28,2336,2,1,2,6.93,2016-17,NED Eredivisie
9,Sander Duits,Go Ahead Eagles,34,DMC,30,29,2356,3,0,2,6.93,2016-17,NED Eredivisie
0,Dico Koppers,Willem II,25,"D(L),M(L)",17,11,1111,2,2,3,6.93,2016-17,NED Eredivisie
1,Dion Malone,ADO Den Haag,28,"D(R),DMC",13,13,1148,3,3,0,6.93,2016-17,NED Eredivisie
2,Ron Vlaar,AZ Alkmaar,32,D(C),24,23,2044,0,0,0,6.93,2016-17,NED Eredivisie
3,Adil Auassar,Roda,31,"D(C),M(CL)",29,24,2254,2,4,1,6.93,2016-17,NED Eredivisie
4,Daniel Crowley,Go Ahead Eagles,20,M(CLR),16,15,1275,2,2,0,6.92,2016-17,NED Eredivisie
5,Zakaria Labyad,FC Utrecht,24,"AM(CLR),FW",18,11,1035,3,3,0,6.91,2016-17,NED Eredivisie
6,Jason Davidson,FC Groningen,26,D(CL),22,22,1863,0,3,0,6.91,2016-17,NED Eredivisie
7,Ramon Leeuwin,FC Utrecht,30,D(C),36,35,3079,1,0,1,6.91,2016-17,NED Eredivisie
8,Hicham Faik,Excelsior,25,M(C),22,17,1560,4,1,1,6.91,2016-17,NED Eredivisie
9,Mats Seuntjens,AZ Alkmaar,25,"M(CLR),FW",25,19,1571,0,1,1,6.91,2016-17,NED Eredivisie
0,Maikel van der Werff,Vitesse,28,D(C),17,16,1353,0,0,1,6.91,2016-17,NED Eredivisie
1,Mohamed Rayhi,NEC Nijmegen,23,"AM(CL),FW",26,21,1942,2,3,1,6.90,2016-17,NED Eredivisie
2,José San Román,ADO Den Haag,29,D(R),12,11,994,0,1,1,6.90,2016-17,NED Eredivisie
3,Sinan Bytyqi,Go Ahead Eagles,22,M(CLR),4,2,225,0,1,1,6.90,2016-17,NED Eredivisie
4,Jürgen Locadia,PSV Eindhoven,24,"AM(LR),FW",14,9,766,3,2,0,6.90,2016-17,NED Eredivisie
5,Joris Delle,NEC Nijmegen,27,GK,34,34,3060,0,0,0,6.90,2016-17,NED Eredivisie
6,Thomas Bruns,Heracles,26,AM(CL),32,31,2621,4,4,1,6.89,2016-17,NED Eredivisie
7,André Onana,Ajax,21,GK,32,32,2880,0,1,0,6.89,2016-17,NED Eredivisie
8,Jordens Peters,Willem II,30,D(C),31,31,2718,0,0,0,6.89,2016-17,NED Eredivisie
9,Matt Miazga,Vitesse,22,D(C),23,15,1436,0,2,0,6.88,2016-17,NED Eredivisie
0,Mikael Dyrestam,NEC Nijmegen,26,D(CR),17,15,1393,0,0,0,6.88,2016-17,NED Eredivisie
1,Bradley Jones,Feyenoord,35,GK,32,32,2880,0,0,1,6.88,2016-17,NED Eredivisie
2,Bart Nieuwkoop,Feyenoord,21,"D(R),M(R)",13,6,589,0,3,0,6.88,2016-17,NED Eredivisie
3,Jonas Svensson,AZ Alkmaar,24,"D(R),DMC",13,13,1093,0,2,0,6.88,2016-17,NED Eredivisie
4,Marko Vejinovic,Feyenoord,27,DMC,2,1,106,0,0,0,6.88,2016-17,NED Eredivisie
5,Wout Brama,FC Utrecht,31,DMC,18,17,1570,0,1,0,6.87,2016-17,NED Eredivisie
6,Lucas Bijker,SC Heerenveen,24,D(CL),35,35,3080,0,1,0,6.87,2016-17,NED Eredivisie
7,Arbër Zeneli,SC Heerenveen,22,"AM(LR),FW",34,29,2499,6,3,3,6.87,2016-17,NED Eredivisie
8,Mohamed El Makrini,Roda,30,DMC,11,9,846,1,1,0,6.87,2016-17,NED Eredivisie
9,Aaron Meijers,ADO Den Haag,30,"D(L),DMC,M(L)",19,19,1641,0,3,0,6.87,2016-17,NED Eredivisie
0,Stefano Marzo,SC Heerenveen,26,"D(R),DMC",35,35,3060,1,5,0,6.87,2016-17,NED Eredivisie
1,Bryan Linssen,FC Groningen,27,"AM(CLR),FW",30,25,2079,11,1,3,6.86,2016-17,NED Eredivisie
2,Eloy Room,Vitesse,28,GK,33,33,2951,0,0,2,6.86,2016-17,NED Eredivisie
3,Lerin Duarte,Heracles,27,"D(L),M(CR)",18,15,1181,1,1,1,6.86,2016-17,NED Eredivisie
4,Mark van der Maarel,FC Utrecht,28,D(CLR),22,13,1323,1,0,2,6.85,2016-17,NED Eredivisie
5,Bart Ramselaar,PSV Eindhoven,21,AM(CL),27,22,1822,5,3,0,6.85,2016-17,NED Eredivisie
6,Danny Holla,PEC Zwolle,30,DMC,25,24,2092,3,4,0,6.85,2016-17,NED Eredivisie
7,Bram Castro,Heracles,35,GK,34,34,2991,0,0,2,6.85,2016-17,NED Eredivisie
8,Thomas Kok,Willem II,19,M(CLR),1,1,90,0,0,0,6.85,2016-17,NED Eredivisie
9,André Fomitschow,NEC Nijmegen,27,D(L),25,23,1957,0,3,0,6.85,2016-17,NED Eredivisie
0,Heiko Westermann,Ajax,34,D(CLR),4,1,157,0,0,0,6.85,2016-17,NED Eredivisie
1,Danny Bakker,ADO Den Haag,22,"D(C),DMC",19,19,1628,1,0,0,6.85,2016-17,NED Eredivisie
2,Anwar El Ghazi,Ajax,22,"AM(LR),FW",12,7,621,0,2,0,6.85,2016-17,NED Eredivisie
3,Bram van Polen,PEC Zwolle,32,D(CLR),31,31,2687,2,2,1,6.85,2016-17,NED Eredivisie
4,Anouar Kali,Willem II,26,DMC,28,26,2373,0,2,0,6.84,2016-17,NED Eredivisie
5,David Jensen,FC Utrecht,25,GK,24,23,2116,0,0,0,6.84,2016-17,NED Eredivisie
6,Marcel Ritzmaier,Go Ahead Eagles,24,"D(L),M(CL)",28,28,2417,2,3,0,6.84,2016-17,NED Eredivisie
7,Tim Breukers,Heracles,30,D(LR),25,24,2206,0,1,1,6.84,2016-17,NED Eredivisie
8,Brahim Darri,Heracles,23,AM(L),29,14,1436,2,4,2,6.84,2016-17,NED Eredivisie
9,Joey Pelupessy,Heracles,24,DMC,34,34,2992,1,2,1,6.84,2016-17,NED Eredivisie
0,Joachim Andersen,Twente,21,D(C),22,21,1814,2,1,0,6.84,2016-17,NED Eredivisie
