,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
9,Vincent Le Goff,Lorient,27,"D(L),M(L)",27,19,1778,0,0,0,6.62,2015-16,FRA Ligue 1
0,Henri Bedimo,Lyon,32,D(L),18,14,1224,0,0,0,6.62,2015-16,FRA Ligue 1
1,Paul Nardi,Monaco,22,GK,2,2,180,0,0,0,6.62,2015-16,FRA Ligue 1
2,Bakary Koné,Lyon,28,D(C),6,4,430,0,0,0,6.61,2015-16,FRA Ligue 1
3,Malcom,Bordeaux,19,AM(CLR),12,5,534,1,1,0,6.61,2015-16,FRA Ligue 1
4,Rémi Gomis,Nantes,32,M(C),17,13,1193,0,0,0,6.61,2015-16,FRA Ligue 1
5,Joris Marveaux,Montpellier,34,M(CR),9,5,437,1,0,0,6.61,2015-16,FRA Ligue 1
6,Jonathan Delaplace,Caen,30,"D(R),DMC",22,21,1571,0,2,0,6.61,2015-16,FRA Ligue 1
7,Florent Balmont,Lille,36,DMC,28,25,1936,0,1,0,6.60,2015-16,FRA Ligue 1
8,Fabien Lemoine,Saint-Etienne,29,M(C),33,29,2464,0,1,0,6.60,2015-16,FRA Ligue 1
9,Alban Lafont,Toulouse,17,GK,24,24,2145,0,0,1,6.60,2015-16,FRA Ligue 1
0,Yassine Benzia,Lille,22,"AM(CLR),FW",25,17,1343,5,0,1,6.60,2015-16,FRA Ligue 1
1,Lamine Sané,Bordeaux,29,"D(C),M(C)",13,11,923,0,0,0,6.60,2015-16,FRA Ligue 1
2,Prince Oniangué,Reims,28,M(C),27,23,2094,4,2,0,6.60,2015-16,FRA Ligue 1
3,Rafidine Abdullah,Lorient,22,DMC,12,6,578,1,0,0,6.60,2015-16,FRA Ligue 1
4,Lionel Mathis,Guingamp,35,DMC,20,17,1383,0,1,0,6.59,2015-16,FRA Ligue 1
5,Damjan Djokovic,GFC Ajaccio,26,DMC,35,26,2386,2,4,1,6.59,2015-16,FRA Ligue 1
6,Marcus Coco,Guingamp,20,"M(LR),FW",30,20,1731,1,2,0,6.59,2015-16,FRA Ligue 1
7,Florian Thauvin,Marseille,23,"M(CLR),FW",16,11,947,2,0,0,6.59,2015-16,FRA Ligue 1
8,Jonathan Brison,Saint-Etienne,33,D(LR),7,4,442,0,0,0,6.59,2015-16,FRA Ligue 1
9,Lossemy Karaboué,Troyes,28,"D(R),M(CR)",32,24,2349,0,2,0,6.58,2015-16,FRA Ligue 1
0,Jacques-Alaixys Romao,Marseille,32,"D(C),M(C)",23,13,1248,1,1,0,6.58,2015-16,FRA Ligue 1
1,Benjamin Jeannot,Lorient,24,"AM(R),FW",29,19,1783,7,1,1,6.58,2015-16,FRA Ligue 1
2,Guido Carrillo,Monaco,25,FW,31,15,1597,4,2,1,6.57,2015-16,FRA Ligue 1
3,Thomas Touré,Bordeaux,23,"AM(CLR),FW",22,7,836,2,1,1,6.57,2015-16,FRA Ligue 1
4,Benjamin Pavard,Lille,20,"D(CLR),M(R)",13,6,635,0,0,0,6.57,2015-16,FRA Ligue 1
5,Mario Pasalic,Monaco,21,M(CLR),16,12,997,3,0,0,6.57,2015-16,FRA Ligue 1
6,Adrien Regattin,Toulouse,25,"M(CLR),FW",34,16,1511,1,4,0,6.56,2015-16,FRA Ligue 1
7,Zinedine Machach,Toulouse,21,AM(C),17,11,860,1,1,0,6.56,2015-16,FRA Ligue 1
8,Chaouki Ben Saada,Troyes,32,M(C),18,8,813,1,1,0,6.56,2015-16,FRA Ligue 1
9,Denis Petric,Troyes,28,GK,9,9,810,0,0,0,6.56,2015-16,FRA Ligue 1
0,Yann Bodiger,Toulouse,21,DMC,22,12,1075,1,0,0,6.56,2015-16,FRA Ligue 1
1,Uros Spajic,Toulouse,23,D(C),14,11,1088,0,0,1,6.56,2015-16,FRA Ligue 1
2,Benjamin Nivet,Troyes,40,M(C),34,27,2431,3,4,0,6.56,2015-16,FRA Ligue 1
3,Niklas Hult,Nice,26,"D(L),M(CL)",15,9,797,1,0,1,6.56,2015-16,FRA Ligue 1
4,Hélder Costa,Monaco,23,AM(CLR),25,15,1293,3,2,2,6.56,2015-16,FRA Ligue 1
5,Rémi Walter,Nice,21,M(CR),12,6,550,0,0,0,6.56,2015-16,FRA Ligue 1
6,Florent Chaigneau,Lorient,32,GK,2,1,177,0,0,0,6.56,2015-16,FRA Ligue 1
7,Rincon,Troyes,29,D(C),8,8,716,0,0,0,6.55,2015-16,FRA Ligue 1
8,Yoann Gourcuff,Rennes,30,M(CL),12,8,626,2,0,1,6.55,2015-16,FRA Ligue 1
9,Mehdi Mostefa,SC Bastia,33,"D(R),M(C)",25,20,1809,0,0,0,6.55,2015-16,FRA Ligue 1
0,Babacar Gueye,Troyes,22,FW,10,6,591,1,2,0,6.55,2015-16,FRA Ligue 1
1,Stéphane Darbion,Troyes,32,AM(LR),26,18,1656,1,2,0,6.55,2015-16,FRA Ligue 1
2,Maxwel Cornet,Lyon,20,"D(L),M(LR),FW",31,16,1509,8,1,2,6.55,2015-16,FRA Ligue 1
3,Jonathan Correia,Nice,22,M(CLR),4,2,234,0,0,0,6.55,2015-16,FRA Ligue 1
4,Jacques Zoua,GFC Ajaccio,25,"AM(LR),FW",31,26,2355,5,2,0,6.54,2015-16,FRA Ligue 1
5,Pierrick Capelle,Angers,29,"D(L),M(CLR)",28,15,1259,4,0,0,6.54,2015-16,FRA Ligue 1
6,Mehdi Zeffane,Rennes,24,"D(LR),M(R)",16,9,812,1,1,1,6.54,2015-16,FRA Ligue 1
7,Grégory Bourillon,Angers,32,"D(C),DMC",8,6,512,1,0,0,6.54,2015-16,FRA Ligue 1
8,Wallyson Mallmann,Nice,22,AM(C),14,8,698,0,2,0,6.54,2015-16,FRA Ligue 1
9,Enzo Crivelli,Bordeaux,21,"AM(L),FW",29,15,1528,3,4,0,6.54,2015-16,FRA Ligue 1
0,Saidi Ntibazonkiza,Caen,29,AM(L),14,6,596,1,0,1,6.54,2015-16,FRA Ligue 1
1,Arnold Bouka Moutou,Angers,28,"D(L),M(L)",23,12,1246,2,0,0,6.54,2015-16,FRA Ligue 1
2,Corentin Jean,Troyes,21,"AM(LR),FW",34,30,2627,4,1,0,6.54,2015-16,FRA Ligue 1
3,Robert Beric,Saint-Etienne,25,FW,10,7,671,3,0,0,6.53,2015-16,FRA Ligue 1
4,Benjamin Corgnet,Saint-Etienne,29,"M(CLR),FW",16,5,542,1,1,1,6.53,2015-16,FRA Ligue 1
5,Yohann Pelé,Marseille,34,GK,2,2,180,0,0,0,6.53,2015-16,FRA Ligue 1
6,Lucas Ocampos,Marseille,22,"M(CLR),FW",17,7,768,1,1,0,6.53,2015-16,FRA Ligue 1
7,Lassana Coulibaly,SC Bastia,20,M(CL),15,7,702,1,0,0,6.53,2015-16,FRA Ligue 1
8,Reynald Lemaître,Guingamp,33,D(L),6,5,451,0,0,0,6.52,2015-16,FRA Ligue 1
9,Lars Jacobsen,Guingamp,37,D(LR),32,31,2752,0,3,0,6.52,2015-16,FRA Ligue 1
0,Lenny Nangis,Caen,22,AM(LR),3,3,177,0,2,0,6.52,2015-16,FRA Ligue 1
1,Anthony Martial,Monaco,21,"AM(LR),FW",3,2,202,0,1,0,6.52,2015-16,FRA Ligue 1
2,Alois Confais,Troyes,20,"D(R),DMC",15,13,1208,0,1,0,6.52,2015-16,FRA Ligue 1
3,Steven Moreira,Rennes,22,"D(LR),M(R)",16,14,1228,0,0,0,6.52,2015-16,FRA Ligue 1
4,Dusan Veskovac,Troyes,30,D(C),13,11,1055,0,0,0,6.52,2015-16,FRA Ligue 1
5,Axel Ngando,SC Bastia,23,AM(C),22,15,1300,2,1,0,6.51,2015-16,FRA Ligue 1
6,Kévin Berigaud,Montpellier,28,"M(CLR),FW",19,10,1032,3,1,0,6.51,2015-16,FRA Ligue 1
7,Gilles Sunu,Angers,25,"AM(LR),FW",32,32,2445,2,1,0,6.51,2015-16,FRA Ligue 1
8,Grejohn Kyei,Reims,21,FW,16,7,724,3,2,0,6.51,2015-16,FRA Ligue 1
9,Maxime Baca,Guingamp,33,D(LR),2,2,180,0,0,0,6.51,2015-16,FRA Ligue 1
0,Jérémie Boga,Rennes,20,"AM(CLR),FW",27,6,967,2,1,1,6.50,2015-16,FRA Ligue 1
1,Amos Youga,GFC Ajaccio,24,M(C),18,14,1142,0,1,1,6.50,2015-16,FRA Ligue 1
2,Jonathan Ligali,Montpellier,25,GK,6,6,540,0,0,0,6.50,2015-16,FRA Ligue 1
3,Brandão,SC Bastia,36,FW,27,19,1840,3,2,1,6.49,2015-16,FRA Ligue 1
4,Herve Bazile,Caen,26,AM(LR),25,11,1074,0,3,0,6.49,2015-16,FRA Ligue 1
5,Jonathan Bamba,Saint-Etienne,20,"AM(CLR),FW",5,4,294,1,0,1,6.49,2015-16,FRA Ligue 1
6,Julien Romain,SC Bastia,20,FW,5,1,160,2,0,0,6.49,2015-16,FRA Ligue 1
7,Alexandre Raineau,Caen,30,D(C),7,3,320,0,0,0,6.48,2015-16,FRA Ligue 1
8,Cédric Carrasso,Bordeaux,35,GK,20,20,1716,0,0,0,6.48,2015-16,FRA Ligue 1
9,Lass Bangoura,Reims,24,M(LR),10,3,419,1,1,0,6.48,2015-16,FRA Ligue 1
0,Kevin Gomis,Nice,27,D(C),3,1,175,0,0,0,6.48,2015-16,FRA Ligue 1
1,Marvin Gakpa,Lorient,23,M(CLR),3,0,41,0,0,0,6.48,2015-16,FRA Ligue 1
2,Stephan El Shaarawy,Monaco,24,"M(CLR),FW",15,7,680,0,0,0,6.48,2015-16,FRA Ligue 1
3,Jordan Leborgne,Caen,21,DMC,14,7,664,0,1,0,6.47,2015-16,FRA Ligue 1
4,François Kamano,SC Bastia,20,"M(CLR),FW",23,17,1413,3,0,1,6.47,2015-16,FRA Ligue 1
5,Benjamin Angoua,Guingamp,30,D(CR),18,13,1236,1,0,0,6.47,2015-16,FRA Ligue 1
6,Stéphane Sparagna,Marseille,21,"D(C),DMC",8,2,229,0,0,0,6.46,2015-16,FRA Ligue 1
7,Jamel Saihi,Montpellier,29,M(C),13,8,597,0,0,0,6.46,2015-16,FRA Ligue 1
8,Morgan Sanson,Montpellier,22,M(CLR),14,6,555,3,0,0,6.45,2015-16,FRA Ligue 1
9,Jemerson,Monaco,24,"D(CR),DMC",4,3,288,0,0,0,6.45,2015-16,FRA Ligue 1
0,Lucas Silva,Marseille,23,DMC,22,11,1039,0,0,0,6.45,2015-16,FRA Ligue 1
1,Mustapha Yatabaré,Montpellier,30,"AM(R),FW",28,15,1405,4,2,0,6.45,2015-16,FRA Ligue 1
2,Milan Gajic,Bordeaux,20,"D(R),M(R)",9,7,591,1,0,0,6.45,2015-16,FRA Ligue 1
3,Grégory Sertic,Bordeaux,27,"D(C),M(C)",1,1,25,0,0,0,6.45,2015-16,FRA Ligue 1
4,Jesper Hansen,SC Bastia,31,GK,4,3,310,0,0,0,6.45,2015-16,FRA Ligue 1
5,Ivan Cavaleiro,Monaco,23,"AM(CLR),FW",12,6,511,1,0,0,6.45,2015-16,FRA Ligue 1
6,Jordan Adéoti,Caen,27,"D(C),DMC",32,16,1707,0,0,0,6.44,2015-16,FRA Ligue 1
7,Laurent Dos Santos,Guingamp,23,D(L),9,6,600,0,0,0,6.44,2015-16,FRA Ligue 1
8,Lindsay Rose,Lyon,24,D(C),1,1,90,0,0,0,6.44,2015-16,FRA Ligue 1
9,Ismaël Diomandé,Saint-Etienne,24,"D(C),DMC",7,3,300,0,0,0,6.44,2015-16,FRA Ligue 1
0,Anele Ngcongca,Troyes,29,D(CR),20,18,1696,0,0,0,6.44,2015-16,FRA Ligue 1
1,Johann Carrasso,Reims,28,GK,10,10,900,0,0,0,6.44,2015-16,FRA Ligue 1
2,Johan Audel,Nantes,33,"AM(L),FW",29,11,1267,2,3,0,6.44,2015-16,FRA Ligue 1
3,Franck Tabanou,Saint-Etienne,27,"D(L),M(L)",11,8,690,0,0,0,6.44,2015-16,FRA Ligue 1
4,Mevlüt Erdinç,Guingamp,29,FW,15,11,875,4,0,0,6.43,2015-16,FRA Ligue 1
5,Férébory Doré,Angers,27,AM(R),9,7,619,0,1,0,6.43,2015-16,FRA Ligue 1
6,Paolo De Ceglie,Marseille,30,"D(L),M(CL)",7,3,306,0,0,0,6.42,2015-16,FRA Ligue 1
7,Gilles Cioni,SC Bastia,32,"D(R),M(R)",20,17,1590,0,0,0,6.41,2015-16,FRA Ligue 1
8,Jules Iloki,Nantes,24,AM(R),21,10,1014,1,1,0,6.41,2015-16,FRA Ligue 1
9,Louis Poggi,GFC Ajaccio,32,M(C),15,9,790,0,1,0,6.41,2015-16,FRA Ligue 1
0,Mohamed Yattara,Angers,23,FW,19,9,936,2,2,0,6.41,2015-16,FRA Ligue 1
1,Alexander Søderlund,Saint-Etienne,29,FW,14,10,922,2,2,0,6.40,2015-16,FRA Ligue 1
2,Yacine Bammou,Nantes,25,"AM(CLR),FW",32,17,1520,4,2,1,6.40,2015-16,FRA Ligue 1
3,Guy N'Gosso,Angers,32,DMC,2,1,106,0,0,0,6.40,2015-16,FRA Ligue 1
4,Fabien Camus,Troyes,31,"AM(CLR),FW",35,28,2410,5,1,0,6.40,2015-16,FRA Ligue 1
5,Clément Maury,GFC Ajaccio,31,GK,34,34,3060,0,1,1,6.40,2015-16,FRA Ligue 1
6,Ezequiel Lavezzi,PSG,31,"AM(CLR),FW",16,3,427,2,0,0,6.40,2015-16,FRA Ligue 1
7,Jordan Siebatcheu,Reims,20,FW,25,6,831,3,3,0,6.39,2015-16,FRA Ligue 1
8,Jean-Christophe Bahebeck,Saint-Etienne,23,"AM(LR),FW",16,11,845,1,0,0,6.39,2015-16,FRA Ligue 1
9,Anthony Walongwa,Nantes,23,D(C),1,1,90,0,0,0,6.39,2015-16,FRA Ligue 1
0,Jean-Kévin Augustin,PSG,19,"AM(R),FW",13,4,416,1,0,0,6.39,2015-16,FRA Ligue 1
1,Lacina Emeghara Traoré,Monaco,26,FW,19,11,817,3,1,1,6.39,2015-16,FRA Ligue 1
2,Julien Cardy,Guingamp,35,M(CLR),14,4,503,0,0,0,6.38,2015-16,FRA Ligue 1
3,Paul Lasne,Montpellier,27,M(CLR),9,6,518,0,0,0,6.38,2015-16,FRA Ligue 1
4,André-Frank Zambo Anguissa,Marseille,21,M(C),7,1,180,0,0,0,6.37,2015-16,FRA Ligue 1
5,Ole Selnæs,Saint-Etienne,22,"DMC,M(L)",3,2,174,0,0,0,6.37,2015-16,FRA Ligue 1
6,Tallo Gadji-Celi Carmel Junior,Lille,24,FW,23,12,1107,0,3,0,6.37,2015-16,FRA Ligue 1
7,Romain Philippoteaux,Lorient,28,AM(LR),31,16,1422,0,3,0,6.37,2015-16,FRA Ligue 1
8,Mahamadou N'Diaye,Troyes,26,D(CLR),1,0,12,0,0,0,6.37,2015-16,FRA Ligue 1
9,Kossi Agassa,Reims,38,GK,11,11,903,0,0,0,6.37,2015-16,FRA Ligue 1
0,Baptiste Guillaume,Lille,21,FW,10,5,539,0,0,0,6.36,2015-16,FRA Ligue 1
1,Chris Mavinga,Troyes,25,D(CL),20,19,1586,0,1,0,6.36,2015-16,FRA Ligue 1
2,Saïd Benrahma,Nice,21,AM(CLR),9,0,126,2,0,0,6.36,2015-16,FRA Ligue 1
3,Arnold Mvuemba,Lyon,31,DMC,6,3,287,0,0,0,6.36,2015-16,FRA Ligue 1
4,Saïd Benrahma,Angers,21,AM(CLR),12,1,296,1,0,0,6.36,2015-16,FRA Ligue 1
5,Moryke Fofana,Lorient,25,AM(LR),6,0,114,0,0,0,6.36,2015-16,FRA Ligue 1
6,Sébastien Salles-Lamonge,Rennes,20,M(CLR),3,1,108,0,0,0,6.35,2015-16,FRA Ligue 1
7,Jeff Louis,Caen,24,AM(R),18,7,702,1,0,0,6.35,2015-16,FRA Ligue 1
8,Mamadou N'Diaye,Montpellier,21,D(CLR),8,1,137,0,1,0,6.34,2015-16,FRA Ligue 1
9,Mouhamadou Dabo,Troyes,30,D(LR),17,14,1064,0,0,0,6.34,2015-16,FRA Ligue 1
0,David N'Gog,Reims,27,FW,16,11,857,3,0,1,6.34,2015-16,FRA Ligue 1
1,Kylian Mbappé,Monaco,18,"AM(LR),FW",11,2,288,1,1,0,6.34,2015-16,FRA Ligue 1
2,Julien Begue,Guingamp,23,M(CLR),3,0,43,0,1,0,6.33,2015-16,FRA Ligue 1
3,Frédéric Bulot,Reims,26,AM(LR),16,11,1021,1,0,0,6.33,2015-16,FRA Ligue 1
4,Marvin Martin,Lille,29,M(C),12,4,420,0,1,0,6.33,2015-16,FRA Ligue 1
5,Pantxi Sirieix,Toulouse,36,M(C),5,0,67,0,2,0,6.33,2015-16,FRA Ligue 1
6,Alexis Alegue Elandi,Nantes,20,M(CLR),3,1,95,1,0,0,6.33,2015-16,FRA Ligue 1
7,Serhou Guirassy,Lille,20,"AM(L),FW",8,3,300,0,0,0,6.32,2015-16,FRA Ligue 1
8,Franck Béria,Lille,33,D(CLR),2,1,62,0,0,0,6.32,2015-16,FRA Ligue 1
9,Gaëtan Laborde,Bordeaux,22,"AM(CLR),FW",1,0,11,0,0,0,6.32,2015-16,FRA Ligue 1
0,Youssouf Koné,Lille,21,"D(CL),M(L)",1,0,5,0,0,0,6.32,2015-16,FRA Ligue 1
1,John Tshibumbu,GFC Ajaccio,28,FW,23,12,1069,3,0,0,6.32,2015-16,FRA Ligue 1
2,Yoann Court,Troyes,26,AM(LR),25,11,956,0,0,0,6.32,2015-16,FRA Ligue 1
3,Abdou Traoré,Bordeaux,28,M(C),10,4,365,0,0,0,6.32,2015-16,FRA Ligue 1
4,Fares Bahlouli,Monaco,21,M(CLR),8,2,176,1,0,0,6.31,2015-16,FRA Ligue 1
5,Antoine Rabillard,Marseille,21,FW,3,1,85,1,0,0,6.31,2015-16,FRA Ligue 1
6,Omenuke Mfulu,Reims,22,M(C),13,2,372,0,0,0,6.31,2015-16,FRA Ligue 1
7,Issiar Dia,GFC Ajaccio,29,M(R),11,5,356,0,0,0,6.31,2015-16,FRA Ligue 1
8,Gaetan Perrin,Lyon,20,M(CLR),3,0,29,1,0,0,6.30,2015-16,FRA Ligue 1
9,Kévin Mayi,GFC Ajaccio,23,"AM(LR),FW",23,8,948,3,1,0,6.30,2015-16,FRA Ligue 1
0,Jean-Victor Makengo,Caen,18,AM(CL),10,5,434,0,0,0,6.30,2015-16,FRA Ligue 1
1,Aldo Kalulu,Lyon,20,"AM(LR),FW",10,1,190,2,0,0,6.30,2015-16,FRA Ligue 1
2,Ermir Lenjani,Rennes,27,"D(L),M(L)",1,0,77,0,0,0,6.29,2015-16,FRA Ligue 1
3,Odaïr Fortes,Reims,29,AM(LR),16,4,473,0,0,0,6.29,2015-16,FRA Ligue 1
4,Aly Ndom,Reims,20,M(C),8,4,346,0,0,0,6.29,2015-16,FRA Ligue 1
5,Steed Malbranque,Lyon,37,M(C),11,5,402,0,1,0,6.29,2015-16,FRA Ligue 1
6,Gautier Lloris,Nice,21,D(CLR),2,1,65,0,0,0,6.29,2015-16,FRA Ligue 1
7,Jussiê,Bordeaux,33,"AM(C),FW",14,5,448,0,0,0,6.28,2015-16,FRA Ligue 1
8,Dorian Caddy,Nice,21,FW,7,3,237,0,0,0,6.28,2015-16,FRA Ligue 1
9,Jeremy Livolant,Guingamp,19,M(CLR),1,0,7,0,0,0,6.27,2015-16,FRA Ligue 1
0,Nill De Pauw,Guingamp,27,"M(R),FW",13,3,359,0,0,0,6.27,2015-16,FRA Ligue 1
1,Kévin Soni,Bordeaux,18,FW,2,1,89,0,0,0,6.27,2015-16,FRA Ligue 1
2,Charles Diers,Angers,35,M(C),15,5,482,1,0,0,6.26,2015-16,FRA Ligue 1
3,Enock Kwateng,Nantes,19,"D(CR),M(R)",2,0,29,0,0,0,6.25,2015-16,FRA Ligue 1
4,Hicham M'Laab,Nantes,26,M(CLR),2,0,27,0,0,0,6.25,2015-16,FRA Ligue 1
5,Ola Toivonen,Rennes,30,"AM(C),FW",1,0,16,0,0,0,6.25,2015-16,FRA Ligue 1
6,Hugo Rodriguez,Reims,25,M(CLR),3,2,175,0,0,0,6.25,2015-16,FRA Ligue 1
7,Florian Sotoca,Montpellier,26,"AM(CR),FW",1,0,1,0,0,0,6.24,2015-16,FRA Ligue 1
8,Lenny Nangis,Lille,22,AM(LR),11,3,327,0,0,0,6.23,2015-16,FRA Ligue 1
9,Wesley Saïd,Rennes,21,"AM(CLR),FW",1,0,9,0,0,0,6.23,2015-16,FRA Ligue 1
0,Quentin Cornette,Montpellier,22,AM(R),5,1,146,0,0,0,6.22,2015-16,FRA Ligue 1
1,Neal Maupay,Saint-Etienne,20,"AM(C),FW",15,5,519,1,2,0,6.22,2015-16,FRA Ligue 1
2,Paul Bernardoni,Bordeaux,19,GK,7,7,630,0,0,0,6.22,2015-16,FRA Ligue 1
3,Rémi Mulumba,Lorient,24,M(C),6,1,150,0,0,0,6.21,2015-16,FRA Ligue 1
4,Christopher Maboulou,SC Bastia,26,AM(C),9,2,238,0,1,0,6.21,2015-16,FRA Ligue 1
5,Jean Deza,Montpellier,23,FW,7,2,189,0,0,0,6.20,2015-16,FRA Ligue 1
6,Jordan N'Kololo,Caen,24,AM(R),16,5,529,0,0,0,6.20,2015-16,FRA Ligue 1
7,Olivier Auriac,Angers,33,M(CLR),16,3,396,0,0,0,6.20,2015-16,FRA Ligue 1
8,Abdoulaye Keita,SC Bastia,23,D(R),4,0,33,0,0,0,6.20,2015-16,FRA Ligue 1
9,Soualiho Meïté,Lille,22,M(C),3,0,47,0,0,0,6.20,2015-16,FRA Ligue 1
0,Kermit Erasmus,Rennes,26,FW,2,0,33,0,0,0,6.20,2015-16,FRA Ligue 1
1,Florian Raspentino,SC Bastia,27,"AM(LR),FW",11,5,513,1,0,0,6.19,2015-16,FRA Ligue 1
2,Ryan Mendes,Lille,27,"AM(LR),FW",3,0,89,0,0,0,6.17,2015-16,FRA Ligue 1
3,Joris Gnagnon,Rennes,20,D(C),7,2,224,0,0,0,6.17,2015-16,FRA Ligue 1
4,Samuel Grandsir,Troyes,20,AM(LR),1,0,14,0,0,0,6.17,2015-16,FRA Ligue 1
5,Yaw Yeboah,Lille,19,AM(R),3,1,102,0,0,0,6.17,2015-16,FRA Ligue 1
6,Goran Karanoviç,Angers,29,FW,12,2,303,1,0,0,6.17,2015-16,FRA Ligue 1
7,Valentin Lavigne,Lorient,22,FW,6,1,151,0,0,0,6.16,2015-16,FRA Ligue 1
8,Aleksandar Pesic,Toulouse,24,FW,23,5,604,2,1,1,6.16,2015-16,FRA Ligue 1
9,Issam Ben Khemis,Lorient,21,M(CLR),1,0,19,0,0,0,6.16,2015-16,FRA Ligue 1
0,Alexandre Mendy,Nice,22,FW,18,3,374,1,0,0,6.15,2015-16,FRA Ligue 1
1,Nicolas Janvier,Rennes,18,M(C),3,0,27,0,0,0,6.15,2015-16,FRA Ligue 1
2,Mana Dembélé,Guingamp,28,FW,13,4,430,0,0,0,6.14,2015-16,FRA Ligue 1
3,Yassine Jebbour,SC Bastia,25,D(LR),4,2,178,0,0,0,6.14,2015-16,FRA Ligue 1
4,Diego Gomez,Angers,33,M(CLR),1,0,25,0,0,0,6.13,2015-16,FRA Ligue 1
5,Dada,Nice,23,M(CLR),4,1,74,0,0,0,6.13,2015-16,FRA Ligue 1
6,Steve Mounié,Montpellier,22,FW,2,0,37,0,0,0,6.12,2015-16,FRA Ligue 1
7,Christian Kouakou,Caen,25,M(R),6,0,123,1,0,0,6.11,2015-16,FRA Ligue 1
8,Ali Ahamada,Toulouse,25,GK,6,6,540,0,0,0,6.11,2015-16,FRA Ligue 1
9,Mauro Goicoechea,Toulouse,28,GK,9,8,736,0,0,0,6.10,2015-16,FRA Ligue 1
0,Yohan Mollo,Saint-Etienne,27,"M(CLR),FW",1,0,20,0,0,0,6.10,2015-16,FRA Ligue 1
1,Erin Pinheiro,Saint-Etienne,19,M(CLR),2,0,19,0,0,0,6.09,2015-16,FRA Ligue 1
2,Brayan Perea,Troyes,23,FW,12,6,514,0,0,0,6.08,2015-16,FRA Ligue 1
3,Franck Honorat,Nice,20,"M(LR),FW",6,0,112,0,0,0,6.08,2015-16,FRA Ligue 1
4,Alexis Araujo,Lille,20,FW,1,0,3,0,0,0,6.08,2015-16,FRA Ligue 1
5,Djamel Bakar,Montpellier,27,"AM(LR),FW",6,2,201,0,0,0,6.08,2015-16,FRA Ligue 1
6,Alain Sibiri Traoré,Lorient,28,"M(C),FW",3,0,31,0,0,0,6.07,2015-16,FRA Ligue 1
7,Edwin Maanane,Reims,21,FW,1,0,14,0,0,0,6.07,2015-16,FRA Ligue 1
8,Thomas Henry,Nantes,22,FW,2,0,26,0,0,0,6.07,2015-16,FRA Ligue 1
9,Kevin Rimane,PSG,25,D(CLR),1,0,2,0,0,0,6.06,2015-16,FRA Ligue 1
0,Isaac Kiese Thelin,Bordeaux,24,FW,7,3,302,0,0,0,6.05,2015-16,FRA Ligue 1
1,Henri Bienvenu,Troyes,28,FW,7,1,175,0,0,0,6.05,2015-16,FRA Ligue 1
2,Boschilia,Monaco,20,AM(CLR),5,1,144,0,0,0,6.05,2015-16,FRA Ligue 1
3,Mouhamadou Bezannier,Rennes,29,FW,1,0,6,0,0,0,6.05,2015-16,FRA Ligue 1
4,Zakarie Labidi,Lyon,21,FW,3,0,23,0,0,0,6.05,2015-16,FRA Ligue 1
5,Amine Chermiti,GFC Ajaccio,29,FW,9,4,278,0,0,0,6.04,2015-16,FRA Ligue 1
6,Slimane Sissoko,Angers,25,FW,10,2,244,0,0,0,6.04,2015-16,FRA Ligue 1
7,Jean-Pierre Nsame,Angers,23,FW,5,0,61,0,0,0,6.03,2015-16,FRA Ligue 1
8,Romain Del Castillo,Lyon,20,"AM(LR),FW",2,0,34,0,0,0,6.03,2015-16,FRA Ligue 1
9,Deniz Hümmet,Troyes,20,FW,6,2,155,0,0,0,6.03,2015-16,FRA Ligue 1
0,Mauro Arambarri,Bordeaux,21,DMC,5,2,152,0,0,0,6.01,2015-16,FRA Ligue 1
1,Paulin Puel,Nice,19,FW,11,2,186,0,0,0,6.01,2015-16,FRA Ligue 1
2,Jean Ambrose,Bordeaux,23,D(CLR),1,0,1,0,0,0,6.00,2015-16,FRA Ligue 1
3,Jérémie Porsan-Clemente,Marseille,19,FW,1,0,1,0,0,0,6.00,2015-16,FRA Ligue 1
4,Mathias Serin,Angers,25,M(CLR),1,0,1,0,0,0,6.00,2015-16,FRA Ligue 1
5,Sébastien Wüthrich,Montpellier,26,M(CLR),1,0,1,0,0,0,6.00,2015-16,FRA Ligue 1
6,Yakou Meite,PSG,20,"AM(LR),FW",1,0,1,0,0,0,6.00,2015-16,FRA Ligue 1
7,Youssef Ben Ali,Toulouse,21,FW,1,0,13,0,0,0,5.99,2015-16,FRA Ligue 1
8,Denis Petric,Angers,28,GK,2,2,180,0,0,0,5.98,2015-16,FRA Ligue 1
9,Timothee Taufflieb,PSG,24,M(CLR),1,0,3,0,0,0,5.98,2015-16,FRA Ligue 1
0,Valentin Eysseric,Nice,24,"M(CLR),FW",1,0,18,0,0,0,5.98,2015-16,FRA Ligue 1
1,Mohamed Ilyes Chaibi,Monaco,20,FW,1,0,10,0,0,0,5.97,2015-16,FRA Ligue 1
2,Hassane Kamara,Reims,22,"D(L),M(LR)",2,0,30,0,0,0,5.95,2015-16,FRA Ligue 1
3,Lyes Hafid Houri,SC Bastia,20,M(CLR),1,0,16,0,0,0,5.94,2015-16,FRA Ligue 1
4,Antony Ranieri,Nice,19,FW,2,0,4,0,0,0,5.94,2015-16,FRA Ligue 1
5,Anthony Ribelin,Montpellier,20,M(CLR),1,1,59,0,0,0,5.88,2015-16,FRA Ligue 1
