,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
2,Viktor Vasin,FC Ufa,29,D(C),17,17,1530,0,0,4,7.28,2016-17,RUS Premier League
3,Salvatore Bocchetti,Spartak Moscow,31,D(C),15,14,1340,1,0,0,7.28,2016-17,RUS Premier League
4,Zé Luís,Spartak Moscow,26,FW,21,17,1497,5,6,3,7.27,2016-17,RUS Premier League
5,César Navas,FC Rostov,37,D(C),24,24,2069,1,4,3,7.26,2016-17,RUS Premier League
6,Andrey Lunev,FC Ufa,26,GK,10,9,888,0,0,2,7.26,2016-17,RUS Premier League
7,Ruslan Kambolov,Rubin Kazan,28,"D(C),DMC",19,16,1447,1,0,4,7.26,2016-17,RUS Premier League
8,Aleksandr Belenov,FC Ufa,31,GK,10,10,900,0,0,2,7.25,2016-17,RUS Premier League
9,Pablo Fontanello,Ural,33,D(C),16,16,1429,1,1,5,7.25,2016-17,RUS Premier League
0,Aleksandr Golovin,CSKA Moscow,21,M(CLR),30,29,2524,3,3,2,7.23,2016-17,RUS Premier League
1,Sergei Ignashevich,CSKA Moscow,38,D(C),24,21,1970,4,1,0,7.22,2016-17,RUS Premier League
2,Danny,Zenit,34,"AM(CLR),FW",12,12,1042,4,1,0,7.20,2016-17,RUS Premier League
3,Luís Neto,Zenit,29,D(C),25,22,2028,0,1,2,7.20,2016-17,RUS Premier League
4,Dmitri Kombarov,Spartak Moscow,30,"D(L),M(L)",27,26,2306,0,4,3,7.19,2016-17,RUS Premier League
5,Vitaliy Denisov,Lokomotiv Moscow,30,"D(L),M(L)",24,24,2157,0,0,2,7.19,2016-17,RUS Premier League
6,Solomon Kvirkvelia,Lokomotiv Moscow,25,D(C),12,12,1080,0,0,1,7.18,2016-17,RUS Premier League
7,Arsen Khubulov,Anzhi,27,AM(CLR),10,7,624,5,2,1,7.18,2016-17,RUS Premier League
8,Yuri Nesterenko,Rubin Kazan,26,GK,1,1,90,0,0,0,7.18,2016-17,RUS Premier League
9,Viktor Vasin,CSKA Moscow,29,D(C),13,12,1151,0,0,1,7.17,2016-17,RUS Premier League
0,Ibragim Tsallagov,Zenit,27,"D(LR),DMC,M(R)",8,7,653,0,1,1,7.17,2016-17,RUS Premier League
1,Miha Mevlja,FC Rostov,27,D(C),21,21,1793,0,2,1,7.17,2016-17,RUS Premier League
2,Eric Bicfalvi,Ural,29,"AM(C),FW",9,9,780,2,1,3,7.16,2016-17,RUS Premier League
3,Denis Tumasyan,FC Ufa,32,D(C),7,7,630,0,0,1,7.16,2016-17,RUS Premier League
4,Ilya Kutepov,Spartak Moscow,24,D(C),24,24,2127,0,0,3,7.16,2016-17,RUS Premier League
5,Pontus Wernbloom,CSKA Moscow,31,"M(C),FW",27,27,2396,1,2,2,7.16,2016-17,RUS Premier League
6,Bibras Natkho,CSKA Moscow,29,M(C),26,18,1727,6,5,2,7.15,2016-17,RUS Premier League
7,Cristian Ramírez,FC Krasnodar,23,D(LR),11,10,914,0,1,0,7.15,2016-17,RUS Premier League
8,Artem Dzyuba,Zenit,29,FW,26,25,2194,13,4,5,7.15,2016-17,RUS Premier League
9,Ognjen Vranjes,Tom Tomsk,28,D(CR),7,7,601,1,0,0,7.12,2016-17,RUS Premier League
0,Nicolas Lombaerts,Zenit,32,D(C),8,6,503,0,0,1,7.12,2016-17,RUS Premier League
1,Ari,FC Krasnodar,32,"AM(R),FW",11,11,881,4,3,1,7.12,2016-17,RUS Premier League
2,Andreas Granqvist,FC Krasnodar,32,D(C),29,29,2610,0,1,1,7.12,2016-17,RUS Premier League
3,Denis Glushakov,Spartak Moscow,30,M(C),25,24,2125,8,2,3,7.12,2016-17,RUS Premier League
4,Giuliano,Zenit,27,"M(CLR),FW",28,26,2373,8,7,1,7.11,2016-17,RUS Premier League
5,Timofey Kalachev,FC Rostov,36,"D(R),M(CR)",25,22,1790,0,10,1,7.10,2016-17,RUS Premier League
6,Vasili Berezutski,CSKA Moscow,35,D(C),27,27,2354,1,0,1,7.09,2016-17,RUS Premier League
7,Andrey Lunev,Zenit,26,GK,10,10,857,0,0,0,7.09,2016-17,RUS Premier League
8,Ari,Lokomotiv Moscow,32,"AM(R),FW",9,9,734,6,1,0,7.08,2016-17,RUS Premier League
9,Bernard Berisha,Anzhi,26,"M(CLR),FW",17,12,1135,3,2,2,7.08,2016-17,RUS Premier League
0,Roman Zobnin,Spartak Moscow,23,M(CLR),29,28,2488,2,3,1,7.05,2016-17,RUS Premier League
1,Ivan Novoseltsev,FC Rostov,26,D(CLR),5,5,450,2,0,1,7.05,2016-17,RUS Premier League
2,Yuri Gazinskiy,FC Krasnodar,28,DMC,29,28,2456,2,3,3,7.05,2016-17,RUS Premier League
3,Yuri Zhirkov,Zenit,34,"D(L),M(CL)",21,20,1687,1,2,2,7.04,2016-17,RUS Premier League
4,Axel Witsel,Zenit,29,"D(C),M(C)",16,15,1286,1,1,2,7.04,2016-17,RUS Premier League
5,Fernando,Spartak Moscow,25,M(C),28,27,2439,3,1,1,7.04,2016-17,RUS Premier League
6,Wilker Ángel,FK Akhmat,24,D(C),26,25,2256,1,0,3,7.04,2016-17,RUS Premier League
7,Pedro Ken,FK Akhmat,30,M(C),1,1,66,0,0,0,7.02,2016-17,RUS Premier League
8,Cédric Yambéré,Anzhi,27,"D(C),DMC",12,11,992,0,0,0,7.02,2016-17,RUS Premier League
9,Ragnar Sigurdsson,FC Krasnodar,31,D(C),3,3,270,0,0,0,7.02,2016-17,RUS Premier League
0,Vladimir Granat,FC Rostov,30,D(CL),12,11,1035,0,0,0,7.02,2016-17,RUS Premier League
1,Aleksandr Belenov,Anzhi,31,GK,17,17,1530,0,0,2,7.01,2016-17,RUS Premier League
2,Alexandru Gatcan,FC Rostov,33,"D(C),M(C)",24,24,2052,3,1,0,7.01,2016-17,RUS Premier League
3,Aleksey Berezutski,CSKA Moscow,35,D(C),18,13,1116,1,0,1,7.00,2016-17,RUS Premier League
4,Vedran Corluka,Lokomotiv Moscow,31,D(C),19,18,1510,0,1,1,7.00,2016-17,RUS Premier League
5,Ezequiel Garay,Zenit,31,D(C),4,4,360,0,0,0,7.00,2016-17,RUS Premier League
6,Roman Eremenko,CSKA Moscow,30,M(CLR),9,9,810,3,2,0,6.99,2016-17,RUS Premier League
7,Carlos Zambrano,Rubin Kazan,28,D(C),21,20,1781,0,1,1,6.99,2016-17,RUS Premier League
8,Vladislav Ignatjev,Lokomotiv Moscow,30,"D(LR),M(CLR)",17,10,991,2,2,2,6.98,2016-17,RUS Premier League
9,Dmitri Stotskiy,FC Ufa,28,"D(LR),M(CLR)",29,29,2568,3,3,1,6.97,2016-17,RUS Premier League
0,Aleksandr Bukharov,FC Rostov,32,FW,18,11,968,6,3,2,6.97,2016-17,RUS Premier League
1,Gia Grigalava,Arsenal Tula,28,D(CL),4,3,275,1,0,1,6.97,2016-17,RUS Premier League
2,Maxim Grigoriev,FC Orenburg,27,"AM(LR),FW",10,10,778,0,0,0,6.97,2016-17,RUS Premier League
3,Cristian Pasquato,Krylya Sovetov Samara,28,"AM(C),FW",26,19,1781,5,7,2,6.97,2016-17,RUS Premier League
4,Ivan Maevskiy,Anzhi,29,M(C),14,13,1084,1,1,0,6.97,2016-17,RUS Premier League
5,Andrey Eshchenko,Spartak Moscow,33,"D(LR),M(R)",25,21,1956,1,1,0,6.97,2016-17,RUS Premier League
6,Darko Lazic,Anzhi,23,D(C),11,11,990,0,0,0,6.97,2016-17,RUS Premier League
7,Alan Dzagoev,CSKA Moscow,27,"M(CLR),FW",15,11,967,3,4,1,6.96,2016-17,RUS Premier League
8,Christian Noboa,FC Rostov,32,M(C),26,26,2310,2,3,1,6.96,2016-17,RUS Premier League
9,Ayaz Guliev,Anzhi,21,M(C),11,10,910,0,1,1,6.95,2016-17,RUS Premier League
0,Yann M'Vila,Rubin Kazan,27,"D(C),M(C)",21,19,1719,1,1,1,6.95,2016-17,RUS Premier League
1,Oleg Ivanov,FK Akhmat,31,"M(C),FW",20,17,1459,1,5,1,6.95,2016-17,RUS Premier League
2,Oleg Shatov,Zenit,27,M(CLR),18,13,1169,2,6,1,6.94,2016-17,RUS Premier League
3,Nemanja Pejcinovic,Lokomotiv Moscow,30,D(CR),27,25,2284,2,1,1,6.94,2016-17,RUS Premier League
4,Andrey Semenov,FK Akhmat,28,D(CR),28,28,2474,0,2,0,6.93,2016-17,RUS Premier League
5,Vladimir Poluyakhtov,FC Orenburg,28,D(LR),25,25,2243,2,0,2,6.93,2016-17,RUS Premier League
6,Charles Kaboré,FC Krasnodar,29,M(C),22,21,1828,1,1,0,6.93,2016-17,RUS Premier League
7,Dmitriy Tarasov,Lokomotiv Moscow,30,DMC,12,12,943,1,0,0,6.93,2016-17,RUS Premier League
8,Rubén Rochina,Rubin Kazan,26,M(CLR),23,16,1295,2,4,2,6.93,2016-17,RUS Premier League
9,Milad Mohammadi,FK Akhmat,24,"D(LR),M(L)",24,23,2077,2,4,0,6.92,2016-17,RUS Premier League
0,Serdar Tasci,Spartak Moscow,30,D(C),18,17,1443,0,0,0,6.92,2016-17,RUS Premier League
1,Javi García,Zenit,30,"D(C),DMC",22,22,1923,1,0,0,6.92,2016-17,RUS Premier League
2,Vitali Gudiev,FK Akhmat,22,GK,1,1,90,0,0,0,6.92,2016-17,RUS Premier League
3,Thomas Phibel,Anzhi,31,D(C),13,13,1126,0,1,1,6.92,2016-17,RUS Premier League
4,Aleksandr Samedov,Lokomotiv Moscow,33,AM(CR),15,14,1184,4,2,1,6.92,2016-17,RUS Premier League
5,Aleksandar Miljkovic,Amkar-Perm,27,"D(R),M(R)",25,23,2088,1,3,3,6.92,2016-17,RUS Premier League
6,Taras Burlak,Rubin Kazan,27,D(C),22,21,1833,0,0,1,6.92,2016-17,RUS Premier League
7,Blagoy Georgiev,FC Orenburg,36,M(C),21,21,1775,6,1,2,6.92,2016-17,RUS Premier League
8,Ibragim Tsallagov,Krylya Sovetov Samara,27,"D(LR),DMC,M(R)",17,17,1530,0,1,1,6.92,2016-17,RUS Premier League
9,Adessoye Oyewole,FC Orenburg,35,D(C),27,27,2386,1,1,0,6.91,2016-17,RUS Premier League
0,Maksim Bordachev,FC Orenburg,31,D(CL),1,1,90,0,0,0,6.91,2016-17,RUS Premier League
1,Ivan Taranov,Krylya Sovetov Samara,31,"D(C),DMC",21,19,1763,0,0,1,6.91,2016-17,RUS Premier League
2,Nikolay Dimitrov,Ural,30,AM(LR),12,12,1000,0,2,0,6.90,2016-17,RUS Premier League
3,Aleksandr Sukhov,FC Ufa,32,"D(LR),M(LR)",25,23,2108,3,3,1,6.90,2016-17,RUS Premier League
4,Igor Leontyev,Spartak Moscow,23,M(CLR),1,1,90,0,0,0,6.90,2016-17,RUS Premier League
5,Branislav Ivanovic,Zenit,33,D(CR),10,9,829,1,0,0,6.90,2016-17,RUS Premier League
6,Mauricio,Spartak Moscow,29,D(C),10,9,765,1,0,1,6.90,2016-17,RUS Premier League
7,Igor Denisov,Lokomotiv Moscow,33,DMC,23,23,2070,1,2,1,6.89,2016-17,RUS Premier League
8,Marat Izmailov,FC Krasnodar,35,M(CR),7,6,482,1,0,1,6.89,2016-17,RUS Premier League
9,Sly,FC Ufa,27,"AM(CL),FW",24,22,2003,3,1,0,6.89,2016-17,RUS Premier League
0,Moussa Doumbia,Arsenal Tula,23,"AM(CL),FW",12,11,1021,1,0,0,6.89,2016-17,RUS Premier League
1,Igor Smolnikov,Zenit,29,"D(LR),M(R)",17,17,1508,0,1,0,6.88,2016-17,RUS Premier League
2,Magomed Musalov,Anzhi,23,D(LR),29,27,2438,0,0,1,6.88,2016-17,RUS Premier League
3,Pavel Alikin,FC Ufa,33,D(CL),27,26,2368,0,1,0,6.87,2016-17,RUS Premier League
4,Daler Kuzyaev,FK Akhmat,24,"D(R),M(CLR)",27,27,2396,0,2,0,6.87,2016-17,RUS Premier League
5,Aleksandr Kokorin,Zenit,26,"AM(CLR),FW",27,25,2139,5,3,1,6.87,2016-17,RUS Premier League
6,Sergey Bryzgalov,FK Akhmat,25,"D(CR),DMC",4,2,196,0,0,1,6.87,2016-17,RUS Premier League
7,Georgi Dzhikiya,Spartak Moscow,24,D(CL),8,8,642,0,1,0,6.86,2016-17,RUS Premier League
8,Janusz Gol,Amkar-Perm,32,M(C),26,26,2243,2,3,0,6.86,2016-17,RUS Premier League
9,Facundo Píriz,FK Akhmat,27,DMC,26,24,2133,1,0,1,6.86,2016-17,RUS Premier League
0,Sergey Parshivlyuk,Anzhi,28,"D(R),M(R)",19,19,1672,0,1,0,6.86,2016-17,RUS Premier League
1,Roman Shishkin,FC Krasnodar,30,"D(R),DMC",6,5,438,0,0,0,6.86,2016-17,RUS Premier League
2,Aleksandr Putsko,FC Ufa,24,D(C),5,4,373,0,0,0,6.86,2016-17,RUS Premier League
3,Georgi Shchennikov,CSKA Moscow,26,"D(CL),M(L)",25,23,2049,0,1,0,6.86,2016-17,RUS Premier League
4,Andrey Sinitsyn,FC Krasnodar,29,GK,12,10,968,0,0,0,6.85,2016-17,RUS Premier League
5,Jonathas,Rubin Kazan,28,FW,26,23,2004,9,3,1,6.85,2016-17,RUS Premier League
6,Aleksey Nikitin,FC Ufa,25,D(CR),16,16,1432,0,0,0,6.85,2016-17,RUS Premier League
7,Mauricio Pereyra,FC Krasnodar,27,M(CLR),21,16,1289,2,5,0,6.84,2016-17,RUS Premier League
8,Aleksandr Erokhin,FC Rostov,28,"M(CLR),FW",25,21,1961,4,2,1,6.84,2016-17,RUS Premier League
9,Ivan Paurevic,FC Ufa,26,"D(C),M(C)",13,13,1159,1,0,1,6.84,2016-17,RUS Premier League
0,Radovan Pankov,Ural,22,D(C),5,5,450,0,0,0,6.84,2016-17,RUS Premier League
1,Aleksandr Zhirov,Anzhi,26,D(C),15,15,1324,0,0,0,6.84,2016-17,RUS Premier League
2,Kantemir Berkhamov,Arsenal Tula,29,DMC,11,10,857,0,2,0,6.84,2016-17,RUS Premier League
3,Vitaly Ustinov,Rubin Kazan,26,"D(LR),M(LR)",7,5,463,0,0,0,6.83,2016-17,RUS Premier League
4,Maksim Tishkin,Tom Tomsk,28,"D(LR),DMC",14,14,1221,0,0,0,6.83,2016-17,RUS Premier League
5,Sekou Condé,Amkar-Perm,24,D(C),16,16,1440,0,0,0,6.83,2016-17,RUS Premier League
6,Petar Zanev,Amkar-Perm,32,D(CL),29,29,2610,1,0,0,6.83,2016-17,RUS Premier League
7,Vitaliy Kaleshin,FC Krasnodar,37,D(LR),17,17,1258,0,2,0,6.83,2016-17,RUS Premier League
8,Bojan Jokic,FC Ufa,31,"D(CL),M(L)",11,9,846,0,1,2,6.83,2016-17,RUS Premier League
9,Wanderson,FC Krasnodar,31,"AM(LR),FW",14,8,726,3,1,0,6.82,2016-17,RUS Premier League
0,Maksim Belyaev,Arsenal Tula,26,D(C),27,26,2403,1,0,2,6.81,2016-17,RUS Premier League
1,Sergey Bozhin,Krylya Sovetov Samara,23,D(C),14,10,937,0,0,0,6.81,2016-17,RUS Premier League
2,Fedor Chalov,CSKA Moscow,19,"AM(CR),FW",15,8,653,6,1,1,6.81,2016-17,RUS Premier League
3,Igor Akinfeev,CSKA Moscow,31,GK,29,29,2610,0,0,0,6.80,2016-17,RUS Premier League
4,Giorgi Loria,Krylya Sovetov Samara,31,GK,25,25,2250,0,0,2,6.80,2016-17,RUS Premier League
5,Fegor Ogude,Amkar-Perm,30,"D(C),M(C)",18,17,1557,0,0,1,6.80,2016-17,RUS Premier League
6,Ante Puljic,Tom Tomsk,30,D(C),10,10,808,0,0,0,6.80,2016-17,RUS Premier League
7,Sergey Petrov,FC Krasnodar,27,"D(LR),M(C)",17,15,1396,0,0,0,6.80,2016-17,RUS Premier League
8,Evgeni Konyukhov,Krylya Sovetov Samara,31,GK,5,5,450,0,0,0,6.80,2016-17,RUS Premier League
9,Aleksey Miranchuk,Lokomotiv Moscow,22,"M(CR),FW",29,27,2480,3,5,2,6.79,2016-17,RUS Premier League
0,Gregor Balazic,Ural,29,D(C),11,11,965,0,0,0,6.79,2016-17,RUS Premier League
1,Aleksandr Rudenko,FC Orenburg,24,GK,7,7,630,0,0,0,6.79,2016-17,RUS Premier League
2,Sergei Kornilenko,Krylya Sovetov Samara,34,FW,26,19,1735,8,1,2,6.79,2016-17,RUS Premier League
3,Zoran Tosic,CSKA Moscow,30,M(LR),24,16,1382,1,3,0,6.79,2016-17,RUS Premier League
4,Odise Roshi,FK Akhmat,26,M(CR),19,12,1014,1,3,1,6.78,2016-17,RUS Premier League
5,Sergei Ryzhikov,Rubin Kazan,37,GK,29,29,2610,0,0,1,6.78,2016-17,RUS Premier League
6,Marko Simic,FC Rostov,30,D(C),7,5,512,0,0,0,6.78,2016-17,RUS Premier League
7,Aleksandr Zhirov,Tom Tomsk,26,D(C),11,11,990,0,0,0,6.78,2016-17,RUS Premier League
8,Guram Tetrashvili,Anzhi,29,"D(R),DMC",10,10,883,0,0,0,6.78,2016-17,RUS Premier League
9,Artyom Rebrov,Spartak Moscow,33,GK,28,28,2520,0,0,0,6.78,2016-17,RUS Premier League
0,Jherson Vergara,Arsenal Tula,23,D(C),18,17,1521,0,0,0,6.78,2016-17,RUS Premier League
1,Artur Jedrzejczyk,FC Krasnodar,30,D(CLR),13,12,1131,0,1,0,6.78,2016-17,RUS Premier League
2,Fedor Kudryashov,FC Rostov,30,"D(CL),M(L)",24,24,1976,0,0,0,6.77,2016-17,RUS Premier League
3,Mihail Aleksandrov,Arsenal Tula,28,"D(L),M(LR)",13,13,1166,1,1,0,6.77,2016-17,RUS Premier League
4,Stanislav Kritsyuk,FC Krasnodar,27,GK,20,20,1732,0,0,0,6.77,2016-17,RUS Premier League
5,Roman Vorobjov,FC Orenburg,33,AM(C),24,20,1763,2,3,2,6.77,2016-17,RUS Premier League
6,Sergio Sánchez,Rubin Kazan,31,D(CR),20,19,1736,0,0,0,6.77,2016-17,RUS Premier League
7,Mikhail Levashov,Arsenal Tula,26,GK,12,11,1035,0,0,0,6.77,2016-17,RUS Premier League
8,Roland Gigolaev,Amkar-Perm,28,"D(L),M(L)",20,16,1367,3,2,3,6.76,2016-17,RUS Premier League
9,Kirill Kombarov,Arsenal Tula,30,"D(R),M(R)",12,12,1080,1,1,1,6.76,2016-17,RUS Premier League
0,Felicio Brown Forbes,Arsenal Tula,26,"D(R),M(L),FW",14,14,1169,2,0,0,6.76,2016-17,RUS Premier League
1,Stoppila Sunzu,Arsenal Tula,28,D(C),13,13,1081,0,0,0,6.76,2016-17,RUS Premier League
2,Dmitri Poloz,FC Rostov,26,"AM(CLR),FW",26,22,1884,7,5,1,6.76,2016-17,RUS Premier League
3,Chisamba Lungu,Ural,26,"M(CLR),FW",29,27,2295,3,3,0,6.76,2016-17,RUS Premier League
4,Gheorghe Grozav,FK Akhmat,27,AM(CLR),21,16,1364,5,2,3,6.76,2016-17,RUS Premier League
5,Lukás Tesák,Arsenal Tula,32,"D(L),M(L)",12,12,1046,0,1,1,6.76,2016-17,RUS Premier League
6,Vadim Afonin,FC Orenburg,30,DMC,26,26,2308,1,0,0,6.76,2016-17,RUS Premier League
7,Nikolay Zajtsev,Amkar-Perm,28,"D(C),DMC",27,23,2180,2,0,2,6.75,2016-17,RUS Premier League
8,Magomed Ozdoev,FK Akhmat,25,M(C),6,4,382,0,0,0,6.75,2016-17,RUS Premier League
9,Rodolfo,FK Akhmat,35,"D(C),DMC",17,12,1103,1,1,2,6.75,2016-17,RUS Premier League
0,Maicon Bolt,Lokomotiv Moscow,27,"AM(LR),FW",24,16,1452,5,1,0,6.75,2016-17,RUS Premier League
1,Alexander Anyukov,Zenit,35,D(CLR),10,9,801,0,0,0,6.74,2016-17,RUS Premier League
2,Mikhail Kerzhakov,FC Orenburg,30,GK,5,5,450,0,0,1,6.74,2016-17,RUS Premier League
3,Yuri Lodygin,Zenit,27,GK,15,14,1304,0,0,0,6.74,2016-17,RUS Premier League
4,Soslan Dzhanaev,FC Rostov,30,GK,13,13,1170,0,0,1,6.74,2016-17,RUS Premier League
5,Andrey Malykh,FC Orenburg,29,"D(R),M(R)",26,26,2294,0,0,1,6.74,2016-17,RUS Premier League
6,Nikita Burmistrov,Arsenal Tula,28,"M(CLR),FW",20,19,1594,2,2,0,6.74,2016-17,RUS Premier League
7,Elmir Nabiullin,Rubin Kazan,22,"D(L),M(L)",24,24,2109,1,1,0,6.74,2016-17,RUS Premier League
8,Giorgi Chanturia,Ural,24,AM(R),12,8,652,2,1,0,6.74,2016-17,RUS Premier League
9,Evgeni Chernov,Zenit,25,"D(L),M(L)",6,4,352,0,1,0,6.73,2016-17,RUS Premier League
0,Jano Ananidze,Spartak Moscow,25,AM(CLR),22,13,1273,4,2,0,6.73,2016-17,RUS Premier League
1,Gianni Bruno,Krylya Sovetov Samara,26,"AM(LR),FW",17,14,1053,5,3,1,6.73,2016-17,RUS Premier League
2,Aleksandr Selikhov,Amkar-Perm,23,GK,17,17,1530,0,0,0,6.73,2016-17,RUS Premier League
3,Vladimir Iljin,Ural,25,"AM(C),FW",12,12,1051,4,1,1,6.72,2016-17,RUS Premier League
4,Federico Rasic,Arsenal Tula,25,FW,12,8,686,6,0,2,6.72,2016-17,RUS Premier League
5,Viktor Claesson,FC Krasnodar,26,"M(CLR),FW",13,13,1027,1,1,0,6.72,2016-17,RUS Premier League
6,Aleksandr Gorbatyuk,Arsenal Tula,32,D(C),16,16,1440,0,0,0,6.72,2016-17,RUS Premier League
7,Roman Emeljanov,Ural,25,"D(C),M(C)",23,23,1970,1,0,1,6.72,2016-17,RUS Premier League
8,Ondrej Vanek,FC Ufa,27,M(CR),16,12,1041,2,1,1,6.72,2016-17,RUS Premier League
9,Róbert Mak,Zenit,26,"M(LR),FW",17,9,842,4,2,1,6.71,2016-17,RUS Premier League
0,Ivelin Popov,Spartak Moscow,30,"M(CLR),FW",22,17,1300,2,3,1,6.71,2016-17,RUS Premier League
1,Pavel Mamaev,FC Krasnodar,29,M(CLR),12,7,734,1,2,0,6.71,2016-17,RUS Premier League
2,Renat Yanbayev,Lokomotiv Moscow,33,D(LR),16,14,1276,0,0,0,6.71,2016-17,RUS Premier League
3,Sardar Azmoun,FC Rostov,23,"AM(C),FW",27,20,1651,7,2,2,6.71,2016-17,RUS Premier League
4,Aleksandr Novikov,Ural,33,D(CR),17,15,1341,0,0,0,6.70,2016-17,RUS Premier League
5,Oleg Kuzmin,Rubin Kazan,36,D(R),5,5,415,0,0,0,6.70,2016-17,RUS Premier League
6,Pavel Nekhajchik,FC Orenburg,29,AM(LR),16,12,1030,4,1,1,6.70,2016-17,RUS Premier League
7,Nadson,Krylya Sovetov Samara,33,D(C),28,27,2288,0,0,1,6.70,2016-17,RUS Premier League
8,Milan Rodic,Krylya Sovetov Samara,26,"D(L),DMC,M(L)",16,15,1259,1,1,0,6.69,2016-17,RUS Premier League
9,Norbert Gyömbér,FK Akhmat,25,"D(CR),DMC",7,6,534,0,0,0,6.69,2016-17,RUS Premier League
0,Jimmy Tabidze,Ural,21,D(C),3,3,217,0,0,0,6.69,2016-17,RUS Premier League
1,Nikita Medvedev,FC Rostov,23,GK,17,17,1530,0,0,1,6.69,2016-17,RUS Premier League
2,Delvin N'Dinga,Lokomotiv Moscow,29,M(C),9,6,598,0,1,0,6.68,2016-17,RUS Premier League
3,Xandao,Anzhi,29,D(C),5,5,450,0,0,0,6.68,2016-17,RUS Premier League
4,Georgi Milanov,CSKA Moscow,25,M(CLR),18,9,925,2,1,1,6.68,2016-17,RUS Premier League
5,Denis Tkachuk,Rubin Kazan,28,M(CL),22,17,1528,2,3,2,6.68,2016-17,RUS Premier League
6,Mijo Caktas,Rubin Kazan,25,M(C),17,13,1172,2,1,1,6.68,2016-17,RUS Premier League
7,Bekim Balaj,FK Akhmat,27,FW,26,22,1910,9,0,0,6.67,2016-17,RUS Premier League
8,Igor Bezdenezhnykh,FC Ufa,21,DMC,20,18,1570,0,0,0,6.67,2016-17,RUS Premier League
9,Brian Idowu,Amkar-Perm,25,"D(CLR),M(CLR)",26,25,2262,1,0,0,6.67,2016-17,RUS Premier League
0,Dmitri Andreev,FC Orenburg,37,D(C),21,19,1739,0,0,0,6.67,2016-17,RUS Premier League
1,Moritz Bauer,Rubin Kazan,25,"D(R),M(LR)",21,19,1648,0,3,0,6.67,2016-17,RUS Premier League
2,Aleksandr Sheshukov,Arsenal Tula,34,M(C),8,7,569,0,0,0,6.66,2016-17,RUS Premier League
3,Artem Fiedler,Ural,34,DMC,24,23,2061,1,0,0,6.66,2016-17,RUS Premier League
4,Luiz Adriano,Spartak Moscow,30,"AM(CL),FW",8,6,473,2,0,0,6.66,2016-17,RUS Premier League
5,Anton Miterev,Tom Tomsk,21,D(C),13,12,1048,0,0,1,6.66,2016-17,RUS Premier League
6,Mikhail Sivakov,FC Orenburg,29,D(C),12,12,1080,0,0,0,6.66,2016-17,RUS Premier League
7,Taras Mykhalyk,Lokomotiv Moscow,34,"D(C),M(C)",24,18,1647,1,0,2,6.66,2016-17,RUS Premier League
8,Mikhail Kerzhakov,Zenit,30,GK,6,6,540,0,0,0,6.66,2016-17,RUS Premier League
9,Maksim Kanunnikov,Rubin Kazan,26,"AM(LR),FW",22,22,1849,7,1,0,6.66,2016-17,RUS Premier League
0,Gabriel Torje,FK Akhmat,28,AM(CLR),10,4,425,0,2,1,6.66,2016-17,RUS Premier League
1,Eric Bicfalvi,Tom Tomsk,29,"AM(C),FW",15,14,1220,3,1,1,6.65,2016-17,RUS Premier League
2,Zaurbek Pliev,FK Akhmat,26,"D(CL),M(L)",10,9,804,0,1,0,6.65,2016-17,RUS Premier League
3,Sheldon Bateau,Krylya Sovetov Samara,26,"D(CR),DMC",20,17,1497,0,0,0,6.64,2016-17,RUS Premier League
4,Denys Kulakov,Ural,31,D(R),30,30,2656,0,1,0,6.64,2016-17,RUS Premier League
5,Maurício,Zenit,29,M(C),19,11,936,0,0,0,6.64,2016-17,RUS Premier League
6,Papa Gueye,FC Rostov,33,D(C),4,4,360,0,0,0,6.64,2016-17,RUS Premier League
7,Aleksey Solosin,Tom Tomsk,30,GK,12,11,1049,0,0,0,6.63,2016-17,RUS Premier League
8,Khoren Bayramyan,FC Rostov,26,"D(LR),M(CLR),FW",20,14,1242,0,0,0,6.63,2016-17,RUS Premier League
9,Lorenzo Ebecilio,Anzhi,26,M(C),13,9,763,1,2,1,6.63,2016-17,RUS Premier League
0,Maksim Bordachev,Tom Tomsk,31,D(CL),10,10,900,0,2,0,6.62,2016-17,RUS Premier League
1,Evgeni Gorodov,FK Akhmat,32,GK,28,28,2520,0,1,2,6.62,2016-17,RUS Premier League
2,Ivo Ilicevic,Anzhi,31,M(CLR),12,10,863,2,1,0,6.62,2016-17,RUS Premier League
3,Aleksandr Lomakin,Ural,22,M(CLR),2,1,76,0,1,0,6.62,2016-17,RUS Premier League
4,Valeriu Ciuperca,Tom Tomsk,25,M(C),18,18,1620,0,1,0,6.61,2016-17,RUS Premier League
5,Shamil Gasanov,Anzhi,24,"D(C),DMC",19,17,1540,0,0,0,6.61,2016-17,RUS Premier League
6,Vitali Djakov,Tom Tomsk,28,D(C),14,14,1260,1,0,1,6.61,2016-17,RUS Premier League
7,Dmitry Osipov,Tom Tomsk,21,D(C),10,8,783,0,0,0,6.61,2016-17,RUS Premier League
8,Roman Gerus,Arsenal Tula,37,GK,3,3,270,0,0,0,6.61,2016-17,RUS Premier League
9,Rizvan Utsiev,FK Akhmat,29,"D(R),M(R)",28,28,2520,0,3,0,6.61,2016-17,RUS Premier League
0,Guilherme,Lokomotiv Moscow,32,GK,29,29,2610,0,0,0,6.60,2016-17,RUS Premier League
