,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
2,Christian Pulisic,Chelsea,23,"M(CLR),FW",27,18,1738,4,2,2,6.74,2020-21,ENG Premier League
3,Marc Albrighton,Leicester,32,"D(R),M(LR)",31,17,1744,1,5,2,6.74,2020-21,ENG Premier League
4,Çaglar Söyüncü,Leicester,25,D(C),23,19,1816,1,0,0,6.74,2020-21,ENG Premier League
5,Alphonse Aréola,Fulham,28,GK,36,36,3240,0,0,1,6.74,2020-21,ENG Premier League
6,Christian Fuchs,Leicester,35,"D(CL),M(L)",9,8,702,0,0,1,6.74,2020-21,ENG Premier League
7,Sam Johnstone,West Brom,28,GK,37,37,3330,0,1,2,6.74,2020-21,ENG Premier League
8,Alisson,Liverpool,29,GK,33,33,2970,1,0,0,6.73,2020-21,ENG Premier League
9,Granit Xhaka,Arsenal,29,"D(L),M(C)",31,29,2522,1,2,0,6.73,2020-21,ENG Premier League
0,Tosin Adarabioyo,Fulham,24,D(CR),33,33,2954,0,0,0,6.73,2020-21,ENG Premier League
1,Angelo Ogbonna,West Ham,33,D(C),28,28,2493,3,0,1,6.73,2020-21,ENG Premier League
2,Gabriel Magalhães,Arsenal,24,D(C),23,22,1997,2,0,0,6.73,2020-21,ENG Premier League
3,Callum Hudson-Odoi,Chelsea,21,M(CLR),23,10,1060,2,3,0,6.73,2020-21,ENG Premier League
4,Tariq Lamptey,Brighton,21,"D(R),M(R)",11,11,891,1,1,0,6.73,2020-21,ENG Premier League
5,David McGoldrick,Sheff Utd,34,"AM(CLR),FW",35,28,2402,8,1,2,6.72,2020-21,ENG Premier League
6,Mason Greenwood,Man Utd,20,"AM(R),FW",31,21,1826,7,2,1,6.72,2020-21,ENG Premier League
7,Martin Ødegaard,Arsenal,23,AM(CR),14,9,866,1,2,0,6.72,2020-21,ENG Premier League
8,Sergio Reguilón,Tottenham,25,"D(L),M(L)",27,26,2249,0,3,1,6.72,2020-21,ENG Premier League
9,Conor Townsend,West Brom,28,"D(CL),M(L)",25,25,2235,0,2,1,6.72,2020-21,ENG Premier League
0,Ozan Kabak,Liverpool,21,D(C),9,9,803,0,0,0,6.72,2020-21,ENG Premier League
1,Matthew Lowton,Burnley,32,"D(LR),M(R)",34,34,3060,1,1,1,6.71,2020-21,ENG Premier League
2,Pablo Marí,Arsenal,28,D(C),10,10,900,0,0,0,6.71,2020-21,ENG Premier League
3,Robin Olsen,Everton,31,GK,7,7,630,0,0,0,6.71,2020-21,ENG Premier League
4,David Button,West Brom,32,GK,1,1,90,0,0,0,6.71,2020-21,ENG Premier League
5,Fabián Balbuena,West Ham,30,D(C),14,13,1198,1,0,0,6.71,2020-21,ENG Premier League
6,Rhys Williams,Liverpool,20,D(C),9,7,661,0,0,0,6.71,2020-21,ENG Premier League
7,Hakim Ziyech,Chelsea,28,M(CLR),23,15,1180,2,3,2,6.71,2020-21,ENG Premier League
8,Jan Bednarek,Southampton,25,D(C),36,36,3104,1,1,1,6.70,2020-21,ENG Premier League
9,Japhet Tanganga,Tottenham,22,D(CR),6,6,489,0,0,0,6.70,2020-21,ENG Premier League
0,Tyrick Mitchell,Crystal Palace,22,D(L),19,19,1710,1,1,0,6.70,2020-21,ENG Premier League
1,Ethan Ampadu,Sheff Utd,21,"D(C),DMC",25,23,2091,0,0,1,6.70,2020-21,ENG Premier League
2,Tammy Abraham,Chelsea,24,FW,22,12,1036,6,1,2,6.70,2020-21,ENG Premier League
3,Fraser Forster,Southampton,33,GK,8,8,720,0,0,0,6.70,2020-21,ENG Premier League
4,Victor Lindelöf,Man Utd,27,D(CR),29,29,2586,1,1,0,6.69,2020-21,ENG Premier League
5,Kenny Tete,Fulham,26,"D(CR),M(R)",22,18,1483,0,1,0,6.69,2020-21,ENG Premier League
6,Chris Basham,Sheff Utd,33,"D(CR),M(CR)",31,31,2586,0,1,1,6.69,2020-21,ENG Premier League
7,Héctor Bellerín,Arsenal,26,"D(R),M(R)",25,24,2093,1,2,1,6.69,2020-21,ENG Premier League
8,Daniel Podence,Wolves,26,"AM(CLR),FW",24,22,1679,3,2,1,6.68,2020-21,ENG Premier League
9,Kieran Tierney,Arsenal,24,"D(CL),M(L)",27,26,2302,1,3,0,6.68,2020-21,ENG Premier League
0,Mbaye Diagne,West Brom,30,FW,16,14,1194,3,2,1,6.68,2020-21,ENG Premier League
1,Oliver McBurnie,Sheff Utd,25,"AM(CL),FW",23,12,1319,1,0,2,6.67,2020-21,ENG Premier League
2,João Moutinho,Wolves,35,M(C),33,28,2534,1,1,0,6.67,2020-21,ENG Premier League
3,Douglas Luiz,Aston Villa,23,M(C),33,32,2790,0,2,0,6.67,2020-21,ENG Premier League
4,Edinson Cavani,Man Utd,34,"AM(LR),FW",26,13,1372,10,3,1,6.67,2020-21,ENG Premier League
5,Rodrigo,Leeds,30,"M(CLR),FW",26,14,1291,7,2,0,6.67,2020-21,ENG Premier League
6,Craig Dawson,West Ham,31,D(CR),22,22,1926,3,0,0,6.67,2020-21,ENG Premier League
7,Charlie Taylor,Burnley,28,"D(CL),M(L)",29,28,2429,0,1,0,6.67,2020-21,ENG Premier League
8,Davinson Sánchez,Tottenham,25,D(C),18,17,1487,0,0,0,6.67,2020-21,ENG Premier League
9,Isaac Hayden,Newcastle,26,"D(C),DMC",24,22,1946,0,0,0,6.67,2020-21,ENG Premier League
0,Gylfi Sigurdsson,Everton,32,"M(CLR),FW",36,24,2256,6,5,1,6.67,2020-21,ENG Premier League
1,Danny Welbeck,Brighton,31,"AM(CLR),FW",24,17,1547,6,1,1,6.66,2020-21,ENG Premier League
2,Paul Dummett,Newcastle,30,D(CL),15,14,1256,1,0,0,6.66,2020-21,ENG Premier League
3,Jacob Murphy,Newcastle,26,"D(R),M(LR)",26,17,1621,2,3,1,6.66,2020-21,ENG Premier League
4,Mohammed Salisu,Southampton,22,D(CL),12,8,843,0,0,0,6.66,2020-21,ENG Premier League
5,Eric Dier,Tottenham,27,"D(CR),DMC",28,28,2520,0,0,0,6.66,2020-21,ENG Premier League
6,Gabriel Martinelli,Arsenal,20,"AM(L),FW",14,7,588,2,1,1,6.66,2020-21,ENG Premier League
7,Harrison Reed,Fulham,26,"D(R),M(CR)",31,26,2251,0,2,0,6.66,2020-21,ENG Premier League
8,Miguel Almirón,Newcastle,27,"AM(CLR),FW",34,28,2438,4,1,1,6.66,2020-21,ENG Premier League
9,Luke Thomas,Leicester,20,"D(L),M(L)",14,12,972,1,0,0,6.65,2020-21,ENG Premier League
0,Willian,Arsenal,33,AM(CLR),25,16,1407,1,5,3,6.65,2020-21,ENG Premier League
1,Séamus Coleman,Everton,33,"D(CR),M(R)",25,18,1612,0,3,1,6.65,2020-21,ENG Premier League
2,Leander Dendoncker,Wolves,26,"D(C),M(C)",33,28,2501,1,0,0,6.65,2020-21,ENG Premier League
3,Jeffrey Schlupp,Crystal Palace,29,"D(L),M(CLR)",27,15,1426,2,3,2,6.65,2020-21,ENG Premier League
4,Dean Henderson,Man Utd,24,GK,13,12,1125,0,0,0,6.65,2020-21,ENG Premier League
5,Jordan Pickford,Everton,27,GK,31,31,2743,0,0,1,6.65,2020-21,ENG Premier League
6,Ahmed El Mohamady,Aston Villa,34,"D(R),M(R)",14,8,832,0,0,0,6.64,2020-21,ENG Premier League
7,Issa Diop,West Ham,24,D(C),18,15,1379,2,0,0,6.64,2020-21,ENG Premier League
8,Sergio Agüero,Man City,33,"AM(CL),FW",12,7,559,4,1,0,6.64,2020-21,ENG Premier League
9,Ciaran Clark,Newcastle,32,D(CL),22,21,1893,1,0,0,6.64,2020-21,ENG Premier League
0,Federico Fernández,Newcastle,32,D(C),24,24,2083,0,0,1,6.64,2020-21,ENG Premier League
1,Matt Ritchie,Newcastle,32,"D(L),M(CLR)",18,15,1352,0,2,0,6.64,2020-21,ENG Premier League
2,Mason Holgate,Everton,25,"D(CR),DMC,M(R)",28,26,2290,1,0,2,6.63,2020-21,ENG Premier League
3,Conor Gallagher,West Brom,21,AM(C),30,28,2532,2,2,0,6.63,2020-21,ENG Premier League
4,Ashley Westwood,Burnley,31,DMC,38,38,3411,3,3,0,6.63,2020-21,ENG Premier League
5,Lucas Moura,Tottenham,29,"AM(CLR),FW",30,14,1403,3,4,3,6.63,2020-21,ENG Premier League
6,Emerson,Chelsea,27,"D(L),M(L)",2,0,89,0,0,0,6.63,2020-21,ENG Premier League
7,Benjamin Mendy,Man City,27,"D(L),DMC,M(L)",13,11,955,2,1,0,6.63,2020-21,ENG Premier League
8,Ola Aina,Fulham,25,"D(CLR),M(LR)",31,31,2671,2,1,1,6.63,2020-21,ENG Premier League
9,Lukasz Fabianski,West Ham,36,GK,35,35,3150,0,0,1,6.62,2020-21,ENG Premier League
0,Darnell Furlong,West Brom,26,"D(CR),M(R)",35,32,2932,1,3,0,6.62,2020-21,ENG Premier League
1,Georginio Wijnaldum,Liverpool,31,M(CLR),38,34,2947,2,0,0,6.62,2020-21,ENG Premier League
2,Giovani Lo Celso,Tottenham,25,"M(CR),FW",18,11,950,1,1,0,6.62,2020-21,ENG Premier League
3,Ezgjan Alioski,Leeds,29,"D(L),M(CLR)",36,29,2466,2,3,0,6.62,2020-21,ENG Premier League
4,Dan James,Man Utd,24,"AM(CLR),FW",15,11,914,3,1,0,6.61,2020-21,ENG Premier League
5,Ederson,Man City,28,GK,36,36,3240,0,1,0,6.61,2020-21,ENG Premier League
6,Ricardo Pereira,Leicester,28,"D(LR),M(R)",15,10,959,0,1,1,6.61,2020-21,ENG Premier League
7,Jack Robinson,Sheff Utd,28,"D(CL),M(L)",11,9,875,0,1,0,6.61,2020-21,ENG Premier League
8,Fábio Carvalho,Fulham,19,AM(CL),4,3,255,1,0,0,6.61,2020-21,ENG Premier League
9,Kai Havertz,Chelsea,22,"M(CR),FW",27,18,1522,4,3,1,6.60,2020-21,ENG Premier League
0,Ben White,Brighton,24,"D(CR),DMC",36,36,3195,0,0,0,6.60,2020-21,ENG Premier League
1,Ayoze Pérez,Leicester,28,"AM(CLR),FW",25,15,1333,2,1,0,6.60,2020-21,ENG Premier League
2,Jamaal Lascelles,Newcastle,28,D(C),19,19,1628,2,0,0,6.60,2020-21,ENG Premier League
3,Mario Lemina,Fulham,28,DMC,28,19,1705,1,0,1,6.60,2020-21,ENG Premier League
4,Robert Sánchez,Brighton,24,GK,27,27,2430,0,0,1,6.59,2020-21,ENG Premier League
5,Saïd Benrahma,West Ham,26,AM(CLR),30,14,1392,1,6,0,6.59,2020-21,ENG Premier League
6,Naby Keïta,Liverpool,26,M(C),10,7,524,0,0,0,6.59,2020-21,ENG Premier League
7,Robin Koch,Leeds,25,"D(C),DMC",17,13,1131,0,0,0,6.59,2020-21,ENG Premier League
8,Maximilian Kilman,Wolves,24,D(C),18,14,1307,0,1,1,6.59,2020-21,ENG Premier League
9,John Egan,Sheff Utd,29,D(C),31,30,2630,0,1,1,6.58,2020-21,ENG Premier League
0,Curtis Jones,Liverpool,20,AM(CL),24,13,1178,1,2,0,6.58,2020-21,ENG Premier League
1,Nemanja Matic,Man Utd,33,DMC,20,12,1102,0,0,0,6.58,2020-21,ENG Premier League
2,Scott Dann,Crystal Palace,34,D(C),15,15,1350,1,0,0,6.58,2020-21,ENG Premier League
3,Nathan Aké,Man City,26,"D(CL),DMC",10,9,797,1,0,0,6.57,2020-21,ENG Premier League
4,Joe Rodon,Tottenham,24,D(C),12,8,732,0,0,0,6.57,2020-21,ENG Premier League
5,Neal Maupay,Brighton,25,"AM(C),FW",33,29,2519,8,2,1,6.57,2020-21,ENG Premier League
6,Gary Cahill,Crystal Palace,36,D(C),20,20,1800,1,1,0,6.57,2020-21,ENG Premier League
7,Cheikhou Kouyaté,Crystal Palace,32,"D(CR),DMC",36,35,3123,1,0,1,6.57,2020-21,ENG Premier League
8,Theo Walcott,Southampton,32,"M(CLR),FW",21,20,1629,3,3,1,6.56,2020-21,ENG Premier League
9,Bernardo,Brighton,26,"D(LR),M(L)",3,2,204,0,0,0,6.56,2020-21,ENG Premier League
0,Ben Davies,Tottenham,28,"D(CL),M(L)",20,14,1340,0,1,0,6.56,2020-21,ENG Premier League
1,Édouard Mendy,Chelsea,29,GK,31,31,2746,0,0,0,6.56,2020-21,ENG Premier League
2,Rayan Aït-Nouri,Wolves,20,"D(L),M(L)",21,16,1406,1,1,0,6.56,2020-21,ENG Premier League
3,Bernd Leno,Arsenal,29,GK,35,35,3132,0,0,0,6.56,2020-21,ENG Premier League
4,Luka Milivojevic,Crystal Palace,30,DMC,31,27,2365,1,1,1,6.55,2020-21,ENG Premier League
5,Aaron Ramsdale,Sheff Utd,23,GK,38,38,3420,0,0,2,6.55,2020-21,ENG Premier League
6,Nathan Redmond,Southampton,27,"AM(CLR),FW",29,17,1731,2,3,0,6.55,2020-21,ENG Premier League
7,Joel Ward,Crystal Palace,32,"D(CLR),DMC,M(R)",26,25,2255,0,1,0,6.55,2020-21,ENG Premier League
8,Rúnar Rúnarsson,Arsenal,26,GK,1,0,16,0,0,0,6.55,2020-21,ENG Premier League
9,Kasper Schmeichel,Leicester,35,GK,38,38,3420,0,0,2,6.55,2020-21,ENG Premier League
0,Kean Bryan,Sheff Utd,25,D(C),13,12,1007,1,0,0,6.55,2020-21,ENG Premier League
1,Ivan Cavaleiro,Fulham,28,"AM(CLR),FW",36,27,2476,3,0,0,6.54,2020-21,ENG Premier League
2,Alex Iwobi,Everton,25,M(CLR),30,17,1543,1,2,0,6.54,2020-21,ENG Premier League
3,Juan Mata,Man Utd,33,AM(CLR),9,6,510,1,2,0,6.54,2020-21,ENG Premier League
4,Jayden Bogle,Sheff Utd,21,"D(R),M(R)",16,12,1109,2,0,0,6.53,2020-21,ENG Premier League
5,Conor Coady,Wolves,28,"D(CR),DMC",37,37,3304,1,0,1,6.53,2020-21,ENG Premier League
6,Jack Stephens,Southampton,27,D(CR),18,17,1539,0,0,1,6.52,2020-21,ENG Premier League
7,Bobby De Cordova-Reid,Fulham,28,"D(R),M(CLR),FW",33,28,2383,5,2,0,6.52,2020-21,ENG Premier League
8,Marvelous Nakamba,Aston Villa,27,DMC,13,9,751,0,0,0,6.52,2020-21,ENG Premier League
9,Darren Randolph,West Ham,34,GK,3,3,270,0,0,0,6.52,2020-21,ENG Premier League
0,Olivier Giroud,Chelsea,35,FW,17,8,747,4,0,1,6.52,2020-21,ENG Premier League
1,Jordan Ayew,Crystal Palace,30,"AM(CLR),FW",33,23,2098,1,3,0,6.52,2020-21,ENG Premier League
2,Mateusz Klich,Leeds,31,M(C),35,28,2399,4,5,0,6.51,2020-21,ENG Premier League
3,John Fleck,Sheff Utd,30,DMC,31,29,2577,0,2,0,6.51,2020-21,ENG Premier League
4,Robert Brady,Burnley,29,"D(L),M(CLR)",19,12,1055,1,1,1,6.51,2020-21,ENG Premier League
5,Jack Cork,Burnley,32,DMC,16,15,1353,0,0,0,6.51,2020-21,ENG Premier League
6,Robert Snodgrass,West Brom,34,M(CLR),8,6,527,0,0,0,6.51,2020-21,ENG Premier League
7,Dara O'Shea,West Brom,22,D(CR),28,25,2102,0,0,0,6.51,2020-21,ENG Premier League
8,David Luiz,Arsenal,34,"D(C),DMC",20,17,1400,1,0,0,6.51,2020-21,ENG Premier League
9,Ruben Loftus-Cheek,Fulham,25,M(CLR),30,21,1913,1,0,0,6.50,2020-21,ENG Premier League
0,Aleksandar Mitrovic,Fulham,27,FW,27,13,1390,3,3,1,6.50,2020-21,ENG Premier League
1,Rui Patrício,Wolves,33,GK,37,37,3330,0,0,0,6.50,2020-21,ENG Premier League
2,Alex McCarthy,Southampton,32,GK,30,30,2700,0,0,1,6.49,2020-21,ENG Premier League
3,Steven Bergwijn,Tottenham,24,"AM(CLR),FW",21,13,1214,1,3,0,6.49,2020-21,ENG Premier League
4,Neco Williams,Liverpool,20,"D(LR),M(LR)",6,3,249,0,0,0,6.49,2020-21,ENG Premier League
5,Dele Alli,Tottenham,25,"M(CL),FW",15,7,619,0,1,0,6.49,2020-21,ENG Premier League
6,Jóhann Gudmundsson,Burnley,31,AM(CLR),22,16,1369,2,0,0,6.49,2020-21,ENG Premier League
7,Oliver Norwood,Sheff Utd,30,M(C),32,26,2226,0,0,0,6.48,2020-21,ENG Premier League
8,Cédric Soares,Arsenal,30,"D(LR),M(R)",10,8,745,0,1,0,6.48,2020-21,ENG Premier League
9,Ainsley Maitland-Niles,West Brom,24,"D(LR),M(CLR)",15,14,1233,0,0,0,6.48,2020-21,ENG Premier League
0,Joe Gomez,Liverpool,24,D(CLR),7,6,590,0,0,0,6.48,2020-21,ENG Premier League
1,James Milner,Liverpool,36,"D(LR),M(CLR)",26,11,1062,0,1,0,6.48,2020-21,ENG Premier League
2,Emil Krafth,Newcastle,27,D(CR),16,14,1290,1,0,0,6.47,2020-21,ENG Premier League
3,David de Gea,Man Utd,31,GK,26,26,2296,0,0,0,6.47,2020-21,ENG Premier League
4,Cengiz Ünder,Leicester,24,AM(CLR),9,1,275,0,2,0,6.47,2020-21,ENG Premier League
5,Patrick van Aanholt,Crystal Palace,31,"D(L),M(L)",22,20,1776,0,1,0,6.47,2020-21,ENG Premier League
6,Max Lowe,Sheff Utd,24,"D(LR),M(L)",8,7,552,0,0,0,6.47,2020-21,ENG Premier League
7,Ashley Barnes,Burnley,32,"AM(CL),FW",22,15,1337,3,0,1,6.47,2020-21,ENG Premier League
8,Jonny,Wolves,27,"D(CLR),M(LR)",7,7,501,0,0,0,6.46,2020-21,ENG Premier League
9,Tom Davies,Everton,23,M(C),25,17,1426,0,1,0,6.46,2020-21,ENG Premier League
0,André Gomes,Everton,28,M(CLR),28,17,1568,0,1,0,6.46,2020-21,ENG Premier League
1,Vicente Guaita,Crystal Palace,34,GK,37,37,3330,0,0,1,6.46,2020-21,ENG Premier League
2,Rúben Vinagre,Wolves,22,"D(L),M(L)",2,1,172,0,0,0,6.46,2020-21,ENG Premier League
3,Adam Lallana,Brighton,33,M(CLR),30,16,1592,1,1,0,6.45,2020-21,ENG Premier League
4,Virgil van Dijk,Liverpool,30,D(C),5,5,371,1,0,0,6.45,2020-21,ENG Premier League
5,Moussa Sissoko,Tottenham,32,M(CR),25,15,1577,0,0,0,6.44,2020-21,ENG Premier League
6,Willian José,Wolves,30,FW,17,12,1114,1,0,0,6.44,2020-21,ENG Premier League
7,Ainsley Maitland-Niles,Arsenal,24,"D(LR),M(CLR)",11,5,486,0,0,0,6.44,2020-21,ENG Premier League
8,Marçal,Wolves,32,"D(CL),M(L)",13,7,622,0,0,0,6.44,2020-21,ENG Premier League
9,Alexis Mac Allister,Brighton,23,"M(CL),FW",21,13,1117,1,1,0,6.44,2020-21,ENG Premier League
0,Erik Pieters,Burnley,33,"D(CL),M(L)",20,13,1262,0,1,0,6.44,2020-21,ENG Premier League
1,Ryan Fredericks,West Ham,29,"D(R),M(R)",14,6,567,1,1,0,6.44,2020-21,ENG Premier League
2,Daniel Jebbison,Sheff Utd,18,FW,4,3,284,1,0,0,6.43,2020-21,ENG Premier League
3,John Ruddy,Wolves,35,GK,2,1,91,0,0,0,6.43,2020-21,ENG Premier League
4,Tyler Roberts,Leeds,22,"AM(CR),FW",27,14,1341,1,2,0,6.43,2020-21,ENG Premier League
5,Sander Berge,Sheff Utd,23,M(C),15,13,1120,1,1,0,6.43,2020-21,ENG Premier League
6,Mohamed Elneny,Arsenal,29,DMC,23,17,1542,1,0,1,6.43,2020-21,ENG Premier League
7,Takumi Minamino,Southampton,26,"AM(CLR),FW",10,9,717,2,0,0,6.42,2020-21,ENG Premier League
8,Theo Corbeanu,Wolves,19,AM(LR),1,0,8,0,0,0,6.42,2020-21,ENG Premier League
9,Ryan Bertrand,Southampton,32,"D(CL),M(L)",29,29,2599,0,1,0,6.41,2020-21,ENG Premier League
0,Dennis Praet,Leicester,27,AM(CR),15,10,724,1,1,1,6.41,2020-21,ENG Premier League
1,Steven Alzate,Brighton,23,"DMC,M(L)",15,10,898,1,0,1,6.41,2020-21,ENG Premier League
2,Bernard,Everton,29,AM(CL),12,3,450,1,0,0,6.41,2020-21,ENG Premier League
3,Grady Diangana,West Brom,23,"AM(CLR),FW",20,15,1239,1,0,0,6.41,2020-21,ENG Premier League
4,Callum Robinson,West Brom,26,"AM(CLR),FW",28,20,1567,5,0,1,6.41,2020-21,ENG Premier League
5,Manuel Lanzini,West Ham,28,M(CLR),17,5,560,1,1,0,6.41,2020-21,ENG Premier League
6,Eric Bailly,Man Utd,27,D(CR),12,10,915,0,0,0,6.41,2020-21,ENG Premier League
7,Daniel Amartey,Leicester,27,"D(CR),DMC",13,9,722,1,0,0,6.40,2020-21,ENG Premier League
8,Takumi Minamino,Liverpool,26,"AM(CLR),FW",9,2,289,1,0,0,6.40,2020-21,ENG Premier League
9,Ben Osborn,Sheff Utd,27,"D(L),M(CLR)",24,17,1606,1,0,0,6.40,2020-21,ENG Premier League
0,Semi Ajayi,West Brom,28,"D(C),DMC",33,31,2780,2,0,0,6.40,2020-21,ENG Premier League
1,Sam Field,West Brom,23,DMC,3,0,62,0,0,0,6.40,2020-21,ENG Premier League
2,Tim Ream,Fulham,34,"D(CL),DMC",7,7,630,0,0,0,6.40,2020-21,ENG Premier League
3,Percy Tau,Brighton,27,"AM(CR),FW",3,1,102,0,1,0,6.39,2020-21,ENG Premier League
4,Xherdan Shaqiri,Liverpool,30,M(CLR),14,5,553,0,2,0,6.39,2020-21,ENG Premier League
5,Joe Bryan,Fulham,28,"D(L),M(CL)",16,7,666,1,0,0,6.39,2020-21,ENG Premier League
6,Phil Bardsley,Burnley,36,"D(LR),M(R)",4,3,273,0,0,0,6.39,2020-21,ENG Premier League
7,Josh Maja,Fulham,23,FW,15,9,810,3,0,1,6.39,2020-21,ENG Premier League
8,Fabian Schär,Newcastle,30,D(C),18,13,1247,1,0,0,6.39,2020-21,ENG Premier League
9,Enda Stevens,Sheff Utd,31,"D(CL),M(L)",30,30,2700,0,1,0,6.39,2020-21,ENG Premier League
0,James Tomkins,Crystal Palace,32,D(CR),8,6,552,0,0,0,6.39,2020-21,ENG Premier League
1,Ben Johnson,West Ham,21,"D(CLR),M(L)",14,5,519,1,0,0,6.39,2020-21,ENG Premier League
2,Morgan Gibbs-White,Wolves,21,"AM(CR),FW",11,4,412,1,0,0,6.38,2020-21,ENG Premier League
3,Ryan Fraser,Newcastle,27,"M(CLR),FW",18,9,927,0,2,0,6.38,2020-21,ENG Premier League
4,Javier Manquillo,Newcastle,27,"D(LR),M(R)",13,10,826,0,0,0,6.37,2020-21,ENG Premier League
5,Carlos Vinícius,Tottenham,26,FW,9,3,306,1,0,0,6.37,2020-21,ENG Premier League
6,Filip Krovinovic,West Brom,26,M(CL),11,5,545,0,0,0,6.37,2020-21,ENG Premier League
7,Harry Winks,Tottenham,25,DMC,15,9,861,0,0,0,6.37,2020-21,ENG Premier League
8,Moussa Djenepo,Southampton,23,M(LR),27,15,1240,1,0,0,6.37,2020-21,ENG Premier League
9,Nampalys Mendy,Leicester,29,M(C),23,15,1458,0,1,0,6.36,2020-21,ENG Premier League
0,Matej Vydra,Burnley,29,"AM(CL),FW",28,15,1368,3,2,0,6.36,2020-21,ENG Premier League
1,Sean Longstaff,Newcastle,24,DMC,22,15,1406,0,1,0,6.36,2020-21,ENG Premier League
2,Erik Lamela,Tottenham,29,"AM(CLR),FW",23,5,708,1,0,0,6.36,2020-21,ENG Premier League
3,Keinan Davis,Aston Villa,23,FW,15,1,266,1,1,0,6.36,2020-21,ENG Premier League
4,Ki-Jana Hoever,Wolves,19,"D(R),M(R)",12,5,574,0,0,0,6.36,2020-21,ENG Premier League
5,Jack O'Connell,Sheff Utd,27,D(C),2,2,180,0,0,0,6.36,2020-21,ENG Premier League
6,George Baldock,Sheff Utd,28,"D(CR),M(R)",32,32,2789,0,2,0,6.35,2020-21,ENG Premier League
7,DeAndre Yedlin,Newcastle,28,"D(R),M(R)",6,5,437,0,0,0,6.35,2020-21,ENG Premier League
8,Owen Otasowie,Wolves,21,M(CLR),6,2,187,0,1,0,6.35,2020-21,ENG Premier League
9,Donny van de Beek,Man Utd,24,M(C),19,4,515,1,1,0,6.35,2020-21,ENG Premier League
0,Matt Phillips,West Brom,30,"M(CLR),FW",33,20,1829,2,1,1,6.34,2020-21,ENG Premier League
1,Ross Barkley,Chelsea,28,M(CLR),2,0,40,0,0,0,6.34,2020-21,ENG Premier League
2,Jairo Riedewald,Crystal Palace,25,"D(CL),DMC",33,19,1819,2,0,0,6.34,2020-21,ENG Premier League
3,Jamal Lewis,Newcastle,23,"D(L),M(L)",24,20,1833,0,1,0,6.34,2020-21,ENG Premier League
4,Nathaniel Clyne,Crystal Palace,30,"D(LR),M(R)",13,13,1147,0,1,0,6.33,2020-21,ENG Premier League
5,Jeff Hendrick,Newcastle,29,M(CR),22,17,1423,2,1,1,6.33,2020-21,ENG Premier League
6,Eddie Nketiah,Arsenal,22,FW,17,4,415,2,1,0,6.33,2020-21,ENG Premier League
7,Michy Batshuayi,Crystal Palace,28,FW,18,7,724,2,1,0,6.32,2020-21,ENG Premier League
8,Hélder Costa,Leeds,27,AM(CLR),22,13,1158,3,3,0,6.32,2020-21,ENG Premier League
9,Billy Gilmour,Chelsea,20,DMC,5,3,260,0,0,0,6.32,2020-21,ENG Premier League
0,Kevin Long,Burnley,31,D(C),8,7,636,0,0,0,6.32,2020-21,ENG Premier League
1,Andy Carroll,Newcastle,33,FW,18,4,384,1,0,0,6.31,2020-21,ENG Premier League
2,Fábio Silva,Wolves,19,FW,32,11,1357,4,3,0,6.30,2020-21,ENG Premier League
3,Anthony Gordon,Everton,20,AM(LR),3,1,88,0,0,0,6.29,2020-21,ENG Premier League
4,James McCarthy,Crystal Palace,31,M(C),16,10,824,0,0,0,6.29,2020-21,ENG Premier League
5,Kieran Gibbs,West Brom,32,"D(L),M(L)",10,9,811,0,0,0,6.29,2020-21,ENG Premier League
6,Matty Longstaff,Newcastle,21,AM(C),5,4,377,0,0,0,6.29,2020-21,ENG Premier League
7,Jean-Philippe Mateta,Crystal Palace,24,FW,7,2,217,1,0,0,6.29,2020-21,ENG Premier League
8,Fabian Delph,Everton,32,"D(L),M(CL)",8,2,261,0,0,0,6.29,2020-21,ENG Premier League
9,Jakub Moder,Brighton,22,M(CL),12,7,648,0,0,0,6.28,2020-21,ENG Premier League
0,Dale Stephens,Burnley,32,M(C),7,3,259,0,0,0,6.28,2020-21,ENG Premier League
1,Aaron Connolly,Brighton,21,FW,17,9,793,2,1,0,6.28,2020-21,ENG Premier League
2,Sead Kolasinac,Arsenal,28,"D(CL),DMC,M(L)",1,1,90,0,0,0,6.28,2020-21,ENG Premier League
3,Jay Rodríguez,Burnley,32,"AM(CLR),FW",31,12,1256,1,2,0,6.27,2020-21,ENG Premier League
4,Alireza Jahanbakhsh,Brighton,28,AM(CLR),21,6,525,0,1,0,6.26,2020-21,ENG Premier League
5,Axel Tuanzebe,Man Utd,24,D(CR),9,4,402,0,0,0,6.26,2020-21,ENG Premier League
6,Sidnei Tavares,Leicester,20,M(CLR),2,1,85,0,0,0,6.26,2020-21,ENG Premier League
7,Oliver Burke,Sheff Utd,24,"AM(LR),FW",25,14,1273,1,1,0,6.25,2020-21,ENG Premier League
8,Jack Butland,Crystal Palace,28,GK,1,1,90,0,0,0,6.25,2020-21,ENG Premier League
9,Joe Willock,Arsenal,22,M(C),7,2,235,0,0,0,6.25,2020-21,ENG Premier League
0,Pablo Hernández,Leeds,36,M(CLR),16,3,419,0,2,0,6.25,2020-21,ENG Premier League
1,Nathan Tella,Southampton,22,"AM(LR),FW",18,7,742,1,1,0,6.25,2020-21,ENG Premier League
2,Vitinha,Wolves,21,M(C),19,5,513,0,1,0,6.23,2020-21,ENG Premier League
